first_definition_id	symbol	source_root	source_path	source_sha256	source_line	signature_evidence	linkage	parameter_count	selection_status
"MVDM-FIRST-REBASE-DEF-002292"	"strcpy"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/advapi/digsig/digsig/util.cpp"	"d73005e14361f38dfe41b41f0e1c293282d5f46e27e1335a4ed1eb95efb6ed2b"	"1000"	"char * __cdecl strcpy(char *s1, const char *s2)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002293"	"strcpy"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/string/strcat.c"	"5dd30c3c9ef39f930ec5d4dd5915782c0737c7baaa5446eebcf83768282aa0cc"	"82"	"char * _CALLTYPE1 strcpy(char * dst, const char * src)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002294"	"strcpy"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/string/strcat.c"	"5dd30c3c9ef39f930ec5d4dd5915782c0737c7baaa5446eebcf83768282aa0cc"	"82"	"char * _CALLTYPE1 strcpy(char * dst, const char * src)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002295"	"strcpy"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/string/strcat.c"	"5dd30c3c9ef39f930ec5d4dd5915782c0737c7baaa5446eebcf83768282aa0cc"	"82"	"char * _CALLTYPE1 strcpy(char * dst, const char * src)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002296"	"strcpy"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32psx/string/strcat.c"	"5dd30c3c9ef39f930ec5d4dd5915782c0737c7baaa5446eebcf83768282aa0cc"	"82"	"char * _CALLTYPE1 strcpy(char * dst, const char * src)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002297"	"strcpy"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32st/string/strcat.c"	"5dd30c3c9ef39f930ec5d4dd5915782c0737c7baaa5446eebcf83768282aa0cc"	"82"	"char * _CALLTYPE1 strcpy(char * dst, const char * src)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002298"	"strcpy"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcpy.cxx"	"e6069a2825702fb666ed97cce410d949538a26d400ab6dda804f5b7fa5a81b56"	"84"	"TCHAR * strcpy( TCHAR * pchDest, const NLS_STR& nls )"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002299"	"strcpy"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"223"	"strcpy(char *to, const char *from)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002300"	"strcpy"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strcat.c"	"0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5"	"89"	"char * __cdecl strcpy(char * dst, const char * src)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002301"	"strcpy"	"O:\repos.external\OpenNT"	"windows/core/advapi/digsig/digsig/util.cpp"	"d73005e14361f38dfe41b41f0e1c293282d5f46e27e1335a4ed1eb95efb6ed2b"	"1000"	"char * __cdecl strcpy(char *s1, const char *s2)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002302"	"strlen"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"212"	"strlen(const char *s)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002303"	"strlen"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/string/strlen.c"	"bbcbaede84263e7ce8bcbae929db49528aba21e6c163fe65e60496b65f692182"	"48"	"size_t __cdecl strlen ( const char * str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002304"	"strlen"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/advapi/digsig/digsig/util.cpp"	"d73005e14361f38dfe41b41f0e1c293282d5f46e27e1335a4ed1eb95efb6ed2b"	"1006"	"size_t __cdecl strlen(const char *string)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002305"	"strlen"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/string/strlen.c"	"cf45a4aab2568391f2883d6a564d1f40badbe0a13826b877b107a6037ebb86da"	"45"	"size_t _CALLTYPE1 strlen ( const char * str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002306"	"strlen"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/string/strlen.c"	"cf45a4aab2568391f2883d6a564d1f40badbe0a13826b877b107a6037ebb86da"	"45"	"size_t _CALLTYPE1 strlen ( const char * str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002307"	"strlen"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/string/strlen.c"	"cf45a4aab2568391f2883d6a564d1f40badbe0a13826b877b107a6037ebb86da"	"45"	"size_t _CALLTYPE1 strlen ( const char * str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002308"	"strlen"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32psx/string/strlen.c"	"cf45a4aab2568391f2883d6a564d1f40badbe0a13826b877b107a6037ebb86da"	"45"	"size_t _CALLTYPE1 strlen ( const char * str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002309"	"strlen"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32st/string/strlen.c"	"cf45a4aab2568391f2883d6a564d1f40badbe0a13826b877b107a6037ebb86da"	"45"	"size_t _CALLTYPE1 strlen ( const char * str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002310"	"strlen"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"212"	"strlen(const char *s)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002311"	"strlen"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strlen.c"	"bbcbaede84263e7ce8bcbae929db49528aba21e6c163fe65e60496b65f692182"	"48"	"size_t __cdecl strlen ( const char * str )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002312"	"strlen"	"O:\repos.external\OpenNT"	"windows/core/advapi/digsig/digsig/util.cpp"	"d73005e14361f38dfe41b41f0e1c293282d5f46e27e1335a4ed1eb95efb6ed2b"	"1006"	"size_t __cdecl strlen(const char *string)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002313"	"strncmp"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"168"	"strncmp(const char *s, const char *t, size_t len)"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002314"	"strncmp"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/string/strncmp.c"	"4ea57a8ce270285e40ddd7b92bed89c6ee34034c9ac5170cbc9f550565053816"	"46"	"int __cdecl strncmp ( const char * first, const char * last, size_t count )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002315"	"strncmp"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/shell/oleprop/office/offglue.c"	"94756a49ddeee94a0189159f58c467049134e91c510b1d56ab2c4b4bb2ea3778"	"483"	"int strncmp(const char *pch1, const char *pch2, int c)"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002316"	"strncmp"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/string/strncmp.c"	"481a87c24a3d51b399e82d1cfa8bb9a3b87dd1e739ada7501faddc18c3f65aae"	"45"	"int _CALLTYPE1 strncmp ( const char * first, const char * last, size_t count )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002317"	"strncmp"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/string/strncmp.c"	"481a87c24a3d51b399e82d1cfa8bb9a3b87dd1e739ada7501faddc18c3f65aae"	"45"	"int _CALLTYPE1 strncmp ( const char * first, const char * last, size_t count )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-002318"	"strncmp"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/string/strncmp.c"	"481a87c24a3d51b399e82d1cfa8bb9a3b87dd1e739ada7501faddc18c3f65aae"	"45"	"int _CALLTYPE1 strncmp ( const char * first, const char * last, size_t count )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
