canonical_group_id	canonical_group_key	canonical_symbol	grouping_scope	group_kind	raw_identity_count	macro_generated_identity_count	raw_definition_ids	source_identities	dispositions
"MVDM-ZERO-CANONICAL-GROUP-009566"	"linkable:VDMGetSelectorModule"	"VDMGetSelectorModule"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009911"	"vdmdbg/vdmdbg.c:879"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009567"	"linkable:VDMGetThreadContext"	"VDMGetThreadContext"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009903"	"vdmdbg/vdmdbg.c:262"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009568"	"linkable:VDMGetThreadSelectorEntry"	"VDMGetThreadSelectorEntry"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009900"	"vdmdbg/vdmdbg.c:148"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009569"	"linkable:VDMGlobalFirst"	"VDMGlobalFirst"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009917"	"vdmdbg/vdmdbg.c:1708"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009570"	"linkable:VDMGlobalNext"	"VDMGlobalNext"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009918"	"vdmdbg/vdmdbg.c:1772"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009571"	"linkable:VdmInstallFaultHandler"	"VdmInstallFaultHandler"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008989"	"softpc.new/host/src/nt_inthk.c:239"	"adapter-backed"
"MVDM-ZERO-CANONICAL-GROUP-009572"	"linkable:VdmInstallHardwareIntHandler"	"VdmInstallHardwareIntHandler"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008985"	"softpc.new/host/src/nt_inthk.c:112"	"adapter-backed"
"MVDM-ZERO-CANONICAL-GROUP-009573"	"linkable:VdmInstallSoftwareIntHandler"	"VdmInstallSoftwareIntHandler"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008987"	"softpc.new/host/src/nt_inthk.c:175"	"adapter-backed"
"MVDM-ZERO-CANONICAL-GROUP-009574"	"linkable:VDMKillWOW"	"VDMKillWOW"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009905"	"vdmdbg/vdmdbg.c:631"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009575"	"linkable:VDMModuleFirst"	"VDMModuleFirst"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009921"	"vdmdbg/vdmdbg.c:1875"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009576"	"linkable:VDMModuleNext"	"VDMModuleNext"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009922"	"vdmdbg/vdmdbg.c:1932"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009577"	"linkable:VDMProcessException"	"VDMProcessException"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009908"	"vdmdbg/vdmdbg.c:685"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009578"	"linkable:VdmQueryFreeVirtualMemory"	"VdmQueryFreeVirtualMemory"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009017"	"softpc.new/host/src/nt_mem.c:674"	"overlay-required"
"MVDM-ZERO-CANONICAL-GROUP-009579"	"linkable:VdmReallocateVirtualMemory"	"VdmReallocateVirtualMemory"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009018"	"softpc.new/host/src/nt_mem.c:727"	"overlay-required"
"MVDM-ZERO-CANONICAL-GROUP-009580"	"linkable:VdmRemoveVirtualMemory"	"VdmRemoveVirtualMemory"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009020"	"softpc.new/host/src/nt_mem.c:992"	"overlay-required"
"MVDM-ZERO-CANONICAL-GROUP-009581"	"linkable:VDMSetThreadContext"	"VDMSetThreadContext"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009904"	"vdmdbg/vdmdbg.c:408"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009582"	"linkable:VDMStartTaskInWOW"	"VDMStartTaskInWOW"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009928"	"vdmdbg/vdmdbg.c:2264"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009583"	"linkable:VDMTerminateTaskWOW"	"VDMTerminateTaskWOW"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009927"	"vdmdbg/vdmdbg.c:2176"	"tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009584"	"linkable:vdmtib"	"vdmtib"	"linkable-original-symbol-family"	"product-or-conditional-variant-family"	"2"	"0"	"MVDM-ZERO-DEFINITION-000541;MVDM-ZERO-DEFINITION-010040"	"ieuvddex/procdep.c:587;vdmexts/platform.c:113"	"not-host-runtime;tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009585"	"linkable:VdmTibp"	"VdmTibp"	"linkable-original-symbol-family"	"product-or-conditional-variant-family"	"2"	"0"	"MVDM-ZERO-DEFINITION-000520;MVDM-ZERO-DEFINITION-010016"	"ieuvddex/i386/vdmtib.c:30;vdmexts/i386/vdmtib.c:36"	"not-host-runtime;tool-only"
"MVDM-ZERO-CANONICAL-GROUP-009586"	"linkable:VdmUnhandledExceptionFilter"	"VdmUnhandledExceptionFilter"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-009206"	"softpc.new/host/src/nt_timer.c:964"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009587"	"linkable:verify_equip_byte"	"verify_equip_byte"	"linkable-original-symbol-family"	"product-or-conditional-variant-family"	"2"	"0"	"MVDM-ZERO-DEFINITION-007520;MVDM-ZERO-DEFINITION-007555"	"softpc.new/base/system/cmos.c:330;softpc.new/base/system/cmosnt.c:435"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009588"	"linkable:VERR"	"VERR"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-001320"	"softpc.new/base/ccpu386/verr.c:39"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009589"	"linkable:VERW"	"VERW"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-001321"	"softpc.new/base/ccpu386/verw.c:39"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009590"	"linkable:vga_ac_inb"	"vga_ac_inb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008044"	"softpc.new/base/video/vga_prts.c:2750"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009591"	"linkable:vga_ac_outb"	"vga_ac_outb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008043"	"softpc.new/base/video/vga_prts.c:2607"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009592"	"linkable:vga_crtc_inb"	"vga_crtc_inb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008024"	"softpc.new/base/video/vga_prts.c:1681"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009593"	"linkable:vga_crtc_outb"	"vga_crtc_outb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008023"	"softpc.new/base/video/vga_prts.c:1198"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009594"	"linkable:vga_dac_data_inb"	"vga_dac_data_inb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008053"	"softpc.new/base/video/vga_prts.c:2969"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009595"	"linkable:vga_dac_data_outb"	"vga_dac_data_outb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008051"	"softpc.new/base/video/vga_prts.c:2910"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009596"	"linkable:vga_dac_inb"	"vga_dac_inb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008052"	"softpc.new/base/video/vga_prts.c:2946"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009597"	"linkable:vga_dac_outb"	"vga_dac_outb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008050"	"softpc.new/base/video/vga_prts.c:2875"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009598"	"linkable:vga_disp_comb"	"vga_disp_comb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008073"	"softpc.new/base/video/vga_vide.c:633"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009599"	"linkable:vga_disp_func"	"vga_disp_func"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008074"	"softpc.new/base/video/vga_vide.c:656"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009600"	"linkable:vga_extn_inb"	"vga_extn_inb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007997"	"softpc.new/base/video/v7_ports.c:472"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009601"	"linkable:vga_extn_outb"	"vga_extn_outb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007996"	"softpc.new/base/video/v7_ports.c:150"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009602"	"linkable:vga_feat_inb"	"vga_feat_inb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008049"	"softpc.new/base/video/vga_prts.c:2869"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009603"	"linkable:vga_feat_outb"	"vga_feat_outb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008048"	"softpc.new/base/video/vga_prts.c:2860"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009604"	"linkable:vga_func_12"	"vga_func_12"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008072"	"softpc.new/base/video/vga_vide.c:582"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009605"	"linkable:vga_gc_compare"	"vga_gc_compare"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008030"	"softpc.new/base/video/vga_prts.c:1954"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009606"	"linkable:vga_gc_dont_care"	"vga_gc_dont_care"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008034"	"softpc.new/base/video/vga_prts.c:2075"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009607"	"linkable:vga_gc_enable_set"	"vga_gc_enable_set"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008029"	"softpc.new/base/video/vga_prts.c:1934"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009608"	"linkable:vga_gc_inb"	"vga_gc_inb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008042"	"softpc.new/base/video/vga_prts.c:2557"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009609"	"linkable:vga_gc_mask"	"vga_gc_mask"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008036"	"softpc.new/base/video/vga_prts.c:2173"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009610"	"linkable:vga_gc_mask_ff"	"vga_gc_mask_ff"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008037"	"softpc.new/base/video/vga_prts.c:2223"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009611"	"linkable:vga_gc_misc"	"vga_gc_misc"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008033"	"softpc.new/base/video/vga_prts.c:2011"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009612"	"linkable:vga_gc_mode"	"vga_gc_mode"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008025"	"softpc.new/base/video/vga_prts.c:1803"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009613"	"linkable:vga_gc_outb_index"	"vga_gc_outb_index"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008026"	"softpc.new/base/video/vga_prts.c:1875"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009614"	"linkable:vga_gc_outw"	"vga_gc_outw"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008027"	"softpc.new/base/video/vga_prts.c:1896"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009615"	"linkable:vga_gc_read_map"	"vga_gc_read_map"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008032"	"softpc.new/base/video/vga_prts.c:1997"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009616"	"linkable:vga_gc_rotate"	"vga_gc_rotate"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008031"	"softpc.new/base/video/vga_prts.c:1972"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009617"	"linkable:vga_gc_set_reset"	"vga_gc_set_reset"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008028"	"softpc.new/base/video/vga_prts.c:1916"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009618"	"linkable:vga_get_line_compare"	"vga_get_line_compare"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008058"	"softpc.new/base/video/vga_prts.c:3273"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009619"	"linkable:vga_get_max_scan_lines"	"vga_get_max_scan_lines"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008059"	"softpc.new/base/video/vga_prts.c:3286"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009620"	"linkable:vga_graph_scroll_down"	"vga_graph_scroll_down"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007952"	"softpc.new/base/video/gfx_updt.c:3162"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009621"	"linkable:vga_graph_scroll_up"	"vga_graph_scroll_up"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007951"	"softpc.new/base/video/gfx_updt.c:3135"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009622"	"linkable:vga_graph_update"	"vga_graph_update"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007940"	"softpc.new/base/video/gfx_updt.c:1989"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009623"	"linkable:vga_graphics_write_char"	"vga_graphics_write_char"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008065"	"softpc.new/base/video/vga_vide.c:190"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009624"	"linkable:vga_init"	"vga_init"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008015"	"softpc.new/base/video/vga_prts.c:652"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009625"	"linkable:vga_int_1C"	"vga_int_1C"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008075"	"softpc.new/base/video/vga_vide.c:807"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009626"	"linkable:vga_ipstat0_inb"	"vga_ipstat0_inb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008047"	"softpc.new/base/video/vga_prts.c:2850"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009627"	"linkable:vga_ipstat1_inb"	"vga_ipstat1_inb"	"linkable-original-symbol-family"	"product-or-conditional-variant-family"	"2"	"0"	"MVDM-ZERO-DEFINITION-008040;MVDM-ZERO-DEFINITION-008041"	"softpc.new/base/video/vga_prts.c:2354;softpc.new/base/video/vga_prts.c:2456"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009628"	"linkable:vga_mask_register_changed"	"vga_mask_register_changed"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008035"	"softpc.new/base/video/vga_prts.c:2123"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009629"	"linkable:vga_misc_inb"	"vga_misc_inb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008046"	"softpc.new/base/video/vga_prts.c:2841"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009630"	"linkable:vga_misc_outb"	"vga_misc_outb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008045"	"softpc.new/base/video/vga_prts.c:2802"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009631"	"linkable:vga_read_attrib_char"	"vga_read_attrib_char"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008069"	"softpc.new/base/video/vga_vide.c:380"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009632"	"linkable:vga_read_dot"	"vga_read_dot"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008070"	"softpc.new/base/video/vga_vide.c:414"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009633"	"linkable:vga_sensible_graph_scroll_down"	"vga_sensible_graph_scroll_down"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008068"	"softpc.new/base/video/vga_vide.c:326"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009634"	"linkable:vga_sensible_graph_scroll_up"	"vga_sensible_graph_scroll_up"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008067"	"softpc.new/base/video/vga_vide.c:273"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009635"	"linkable:vga_seq_char_map"	"vga_seq_char_map"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008020"	"softpc.new/base/video/vga_prts.c:1072"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009636"	"linkable:vga_seq_clock"	"vga_seq_clock"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008019"	"softpc.new/base/video/vga_prts.c:1027"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009637"	"linkable:vga_seq_dummy_outb"	"vga_seq_dummy_outb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008017"	"softpc.new/base/video/vga_prts.c:986"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009638"	"linkable:vga_seq_extn_control"	"vga_seq_extn_control"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007994"	"softpc.new/base/video/v7_ports.c:87"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009639"	"linkable:vga_seq_inb"	"vga_seq_inb"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008022"	"softpc.new/base/video/vga_prts.c:1155"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009640"	"linkable:vga_seq_map_mask"	"vga_seq_map_mask"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008038"	"softpc.new/base/video/vga_prts.c:2276"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009641"	"linkable:vga_seq_mem_mode"	"vga_seq_mem_mode"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008021"	"softpc.new/base/video/vga_prts.c:1105"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009642"	"linkable:vga_seq_outb_index"	"vga_seq_outb_index"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008018"	"softpc.new/base/video/vga_prts.c:996"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009643"	"linkable:vga_set_line_compare"	"vga_set_line_compare"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008060"	"softpc.new/base/video/vga_prts.c:3294"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009644"	"linkable:vga_set_palette"	"vga_set_palette"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008071"	"softpc.new/base/video/vga_vide.c:430"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009645"	"linkable:vga_split_graph_update"	"vga_split_graph_update"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007941"	"softpc.new/base/video/gfx_updt.c:2073"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009646"	"linkable:vga_term"	"vga_term"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008016"	"softpc.new/base/video/vga_prts.c:883"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009647"	"linkable:vga_write_dot"	"vga_write_dot"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008066"	"softpc.new/base/video/vga_vide.c:249"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009648"	"linkable:video_effective_addr"	"video_effective_addr"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007831"	"softpc.new/base/video/ega_vide.c:419"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009649"	"linkable:video_init"	"video_init"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008110"	"softpc.new/base/video/video.c:2644"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009650"	"linkable:video_io"	"video_io"	"linkable-original-symbol-family"	"product-or-conditional-variant-family"	"2"	"0"	"MVDM-ZERO-DEFINITION-008117;MVDM-ZERO-DEFINITION-009718"	"softpc.new/base/video/video_io.c:48;v86/scaffold/i386/fakebop.c:34"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009651"	"linkable:vir_read_byte"	"vir_read_byte"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-000634"	"softpc.new/base/ccpu386/c_page.c:470"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009652"	"linkable:vir_read_bytes"	"vir_read_bytes"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-000633"	"softpc.new/base/ccpu386/c_page.c:438"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009653"	"linkable:vir_read_dword"	"vir_read_dword"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-000635"	"softpc.new/base/ccpu386/c_page.c:498"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009654"	"linkable:vir_read_word"	"vir_read_word"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-000636"	"softpc.new/base/ccpu386/c_page.c:526"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009655"	"linkable:vir_write_byte"	"vir_write_byte"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-000638"	"softpc.new/base/ccpu386/c_page.c:591"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009656"	"linkable:vir_write_bytes"	"vir_write_bytes"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-000637"	"softpc.new/base/ccpu386/c_page.c:554"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009657"	"linkable:vir_write_dword"	"vir_write_dword"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-000639"	"softpc.new/base/ccpu386/c_page.c:621"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009658"	"linkable:vir_write_word"	"vir_write_word"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-000640"	"softpc.new/base/ccpu386/c_page.c:651"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009659"	"linkable:vote_ega_mode"	"vote_ega_mode"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-007793"	"softpc.new/base/video/ega_prts.c:3392"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009660"	"linkable:vote_vga_mode"	"vote_vga_mode"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-008055"	"softpc.new/base/video/vga_prts.c:3011"	"not-host-runtime"
"MVDM-ZERO-CANONICAL-GROUP-009661"	"linkable:VrAddOpenNamedPipeInfo"	"VrAddOpenNamedPipeInfo"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-010376"	"vdmredir/vrnmpipe.c:2344"	"adapter-backed"
"MVDM-ZERO-CANONICAL-GROUP-009662"	"linkable:VrBreakMacro"	"VrBreakMacro"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-010346"	"vdmredir/vrnetapi.c:3593"	"adapter-backed"
"MVDM-ZERO-CANONICAL-GROUP-009663"	"linkable:VrCallNamedPipe"	"VrCallNamedPipe"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-010361"	"vdmredir/vrnmpipe.c:891"	"adapter-backed"
"MVDM-ZERO-CANONICAL-GROUP-009664"	"linkable:VrCancelPipeIo"	"VrCancelPipeIo"	"linkable-original-symbol-family"	"singleton"	"1"	"0"	"MVDM-ZERO-DEFINITION-010368"	"vdmredir/vrnmpipe.c:1763"	"adapter-backed"
