candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	caller_frontier_id
"MVDM-FIRST-REBASELINED-010076"	"DdeQueryConvInfo"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1020"	"hmemcpy"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010077"	"DdeSetUserHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1058"	"GetWindowLong"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010078"	"DdeSetUserHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1067"	"SendMessage"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010079"	"DdeSetUserHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1070"	"Findqi"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010080"	"DdePostAdvise"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1144"	"GetWindowLong"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010081"	"DdePostAdvise"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1151"	"IncHszCount"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010082"	"DdeClientTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1240"	"GetWindowLong"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010083"	"DdeClientTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1268"	"GetWindowLong"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010084"	"DdeClientTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1313"	"PutData"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010085"	"DdeClientTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1356"	"FarAllocMem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010086"	"DdeCreateDataHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1528"	"PutData"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010087"	"DdeCreateDataHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1533"	"FarAllocMem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010088"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1585"	"FindPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010089"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1599"	"GlobalSize"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010090"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1617"	"CopyHugeBlock"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010091"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1617"	"GlobalSize"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010092"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1623"	"FindPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010093"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1629"	"FindPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010094"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1634"	"FindPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010095"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1636"	"AddPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010096"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1639"	"AddPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010097"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1646"	"CopyHugeBlock"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010098"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1646"	"HugeOffset"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010099"	"DdeAccessData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1740"	"GlobalSize"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010100"	"HDdeData_Validate"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1786"	"SwitchDS"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010101"	"HDdeData_Validate"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1794"	"LocalSize"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010102"	"HDdeData_Validate"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1796"	"SwitchDS"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010103"	"HDdeData_Validate"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1800"	"OutputDebugString"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010104"	"DdeCreateStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1904"	"GetKBCodePage"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010105"	"DdeCreateStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1906"	"FindAddHsz"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010106"	"DdeCreateStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1910"	"AddPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010107"	"DdeFreeStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1945"	"FindPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010108"	"DdeFreeStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1946"	"FreeHsz"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010109"	"DdeKeepStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1971"	"AddPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010110"	"DdeKeepStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1972"	"IncHszCount"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010111"	"DdeQueryString"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2001"	"GetKBCodePage"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010112"	"DdeQueryString"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2004"	"QueryHszName"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010113"	"DdeQueryString"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2013"	"QueryHszLength"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010114"	"DdeAbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2081"	"GetWindow"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010115"	"DdeAbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2085"	"GetWindow"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010116"	"DdeAbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2091"	"GetWindow"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010117"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2120"	"GetWindowLong"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010118"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2135"	"Findqi"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010119"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2155"	"FindPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010120"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2165"	"FreeHsz"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010121"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2166"	"Deleteqi"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010122"	"DdeEnableCallback"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2235"	"SendMessage"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010123"	"DdeEnableCallback"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2248"	"SendMessage"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010124"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2311"	"PopPileSubitem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010125"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2313"	"FreeHsz"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010126"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2322"	"CreatePile"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010127"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2324"	"IncHszCount"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010128"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2325"	"AddPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010129"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2327"	"FindPileItem"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010130"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2334"	"FreeHsz"	"MVDM-FIRST-CALLER-FRONTIER-000262"
"MVDM-FIRST-REBASELINED-010131"	"GetCurrentAppInfo"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"36"	"GetCurrentTask"	"MVDM-FIRST-CALLER-FRONTIER-000263"
"MVDM-FIRST-REBASELINED-010132"	"AddAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"407"	"IncHszCount"	"MVDM-FIRST-CALLER-FRONTIER-000263"
"MVDM-FIRST-REBASELINED-010133"	"AddAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"408"	"NewLstItem"	"MVDM-FIRST-CALLER-FRONTIER-000263"
"MVDM-FIRST-REBASELINED-010134"	"DeleteAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"441"	"FreeHsz"	"MVDM-FIRST-CALLER-FRONTIER-000263"
"MVDM-FIRST-REBASELINED-010135"	"DeleteAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"442"	"RemoveLstItem"	"MVDM-FIRST-CALLER-FRONTIER-000263"
"MVDM-FIRST-REBASELINED-010136"	"FindAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"471"	"FindLstItem"	"MVDM-FIRST-CALLER-FRONTIER-000263"
"MVDM-FIRST-REBASELINED-010137"	"CleanupAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"536"	"FreeHsz"	"MVDM-FIRST-CALLER-FRONTIER-000263"
"MVDM-FIRST-REBASELINED-010138"	"CleanupAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"537"	"RemoveLstItem"	"MVDM-FIRST-CALLER-FRONTIER-000263"
"MVDM-FIRST-REBASELINED-010139"	"ValidateHConv"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"929"	"IsWindow"	"MVDM-FIRST-CALLER-FRONTIER-000263"
"MVDM-FIRST-REBASELINED-010140"	"ValidateHConv"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"930"	"GetWindowWord"	"MVDM-FIRST-CALLER-FRONTIER-000263"
"MVDM-FIRST-REBASELINED-010141"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"70"	"SetTimer"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010142"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"91"	"SetTimer"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010143"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"101"	"GetMessage"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010144"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"110"	"PostMessage"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010145"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"112"	"CallMsgFilter"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010146"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"113"	"DispatchMessage"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010147"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"119"	"KillTimer"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010148"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"125"	"PeekMessage"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010149"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"131"	"PostQuitMessage"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010150"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"143"	"PostMessage"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010151"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"276"	"IsWindow"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010152"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"280"	"GetWindowTask"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010153"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"316"	"Addqi"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010154"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"336"	"GetWindowTask"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010155"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"337"	"PostMessage"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010156"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"341"	"IsWindow"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010157"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"349"	"Yield"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010158"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"361"	"PeekMessage"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010159"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"363"	"DispatchMessage"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010160"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"395"	"FarAllocMem"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010161"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"400"	"CreateQ"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010162"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"412"	"Addqi"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010163"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"464"	"Findqi"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010164"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"465"	"PostMessage"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010165"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"466"	"IsWindow"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010166"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"483"	"Deleteqi"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010167"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"490"	"DestroyQ"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010168"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"507"	"SetTimer"	"MVDM-FIRST-CALLER-FRONTIER-000264"
"MVDM-FIRST-REBASELINED-010169"	"DumpGmObject"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"94"	"OutputDebugString"	"MVDM-FIRST-CALLER-FRONTIER-000265"
"MVDM-FIRST-REBASELINED-010170"	"LogDdeObject"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"293"	"OutputDebugString"	"MVDM-FIRST-CALLER-FRONTIER-000265"
"MVDM-FIRST-REBASELINED-010171"	"LogDdeObject"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"294"	"DebugBreak"	"MVDM-FIRST-CALLER-FRONTIER-000265"
"MVDM-FIRST-REBASELINED-010172"	"DumpGlobalLogs"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"315"	"OutputDebugString"	"MVDM-FIRST-CALLER-FRONTIER-000265"
"MVDM-FIRST-REBASELINED-010173"	"DumpGlobalLogs"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"322"	"OutputDebugString"	"MVDM-FIRST-CALLER-FRONTIER-000265"
"MVDM-FIRST-REBASELINED-010174"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"491"	"SwitchDS"	"MVDM-FIRST-CALLER-FRONTIER-000265"
"MVDM-FIRST-REBASELINED-010175"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"493"	"LocalSize"	"MVDM-FIRST-CALLER-FRONTIER-000265"
"MVDM-FIRST-REBASELINED-010176"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"496"	"LocalFree"	"MVDM-FIRST-CALLER-FRONTIER-000265"
"MVDM-FIRST-REBASELINED-010177"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"496"	"LocalHandle"	"MVDM-FIRST-CALLER-FRONTIER-000265"
