"caller_path"	"source_line"	"symbol"	"raw_context"	"stage1_state"	"next_stage"
"dos/dem/demsrch.c"	"2156"	"OutputDebugStringOem"	"OutputDebugStringOem(demDebugBuffer);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2161"	"strchr"	"if ((pDot = strchr(pFFindDD->cFileName,'.')) == NULL) {"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2162"	"strncpy"	"strncpy(pSrchBuf->FileName,pFFindDD->cFileName,8);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2163"	"_strnset"	"_strnset(pSrchBuf->FileExt,'\x020',3);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2166"	"strncpy"	"strncpy(pSrchBuf->FileName,pFFindDD->cFileName,8);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2167"	"_strnset"	"_strnset(pSrchBuf->FileExt,'\x020',3);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2171"	"strncpy"	"strncpy(pSrchBuf->FileName,pFFindDD->cFileName,8);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2173"	"strncpy"	"strncpy(pSrchBuf->FileExt,pDot,3);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2187"	"STOREWORD"	"STOREWORD(pSrchBuf->usCurBlkNumber,0);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2188"	"STOREWORD"	"STOREWORD(pSrchBuf->usRecordSize,0);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2189"	"STOREDWORD"	"STOREDWORD(pSrchBuf->ulFileSize, pFFindDD->dwFileSizeLow);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2192"	"FileTimeToLocalFileTime"	"FileTimeToLocalFileTime (&pFFindDD->ftLastWriteTime,&ftLocal);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2193"	"FileTimeToDosDateTime"	"FileTimeToDosDateTime (&ftLocal,"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2198"	"strncpy"	"strncpy(pDirEnt->FileName,pSrchBuf->FileName,8);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2199"	"strncpy"	"strncpy(pDirEnt->FileExt,pSrchBuf->FileExt,3);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2203"	"STOREWORD"	"STOREWORD(pDirEnt->usTime,usTime);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2204"	"STOREWORD"	"STOREWORD(pDirEnt->usDate,usDate);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2205"	"STOREDWORD"	"STOREDWORD(pDirEnt->ulFileSize,pFFindDD->dwFileSizeLow);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2225"	"FillSrchDta"	"FillSrchDta("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2235"	"FileTimeToLocalFileTime"	"FileTimeToLocalFileTime (&pFFindDD->ftLastWriteTime,&ftLocal);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2236"	"FileTimeToDosDateTime"	"FileTimeToDosDateTime (&ftLocal,"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2240"	"STOREWORD"	"STOREWORD(pDta->usTimeLastWrite,usTime);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2241"	"STOREWORD"	"STOREWORD(pDta->usDateLastWrite,usDate);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2242"	"STOREWORD"	"STOREWORD(pDta->usLowSize,(USHORT)pFFindDD->dwFileSizeLow);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2243"	"STOREWORD"	"STOREWORD(pDta->usHighSize,(USHORT)(pFFindDD->dwFileSizeLow >> 16));"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2247"	"sprintf"	"sprintf(demDebugBuffer, ""FillSrchDta<%s>\n"", pFFindDD->cFileName);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2248"	"OutputDebugStringOem"	"OutputDebugStringOem(demDebugBuffer);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2252"	"strncpy"	"strncpy(pDta->achFileName,pFFindDD->cFileName, 13);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2261"	"demCloseAllPSPRecords"	"VOID demCloseAllPSPRecords (VOID)"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2268"	"CONTAINING_RECORD"	"pPspFFindEntry = CONTAINING_RECORD(Next,PSP_FFINDLIST,PspFFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2269"	"FreeFFindList"	"FreeFFindList( &pPspFFindEntry->FFindHeadList);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2271"	"RemoveEntryList"	"RemoveEntryList(&pPspFFindEntry->PspFFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2272"	"free"	"free(pPspFFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2278"	"DemHeartBeat"	"DemHeartBeat(void)"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2293"	"mvdm_guest_location_read_u16"	"if (!mvdm_guest_location_read_u16(&current_pdb_location, &currentPdb))"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2295"	"GetPspFFindList"	"pPspFFindEntry = GetPspFFindList(currentPdb);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2302"	"CONTAINING_RECORD"	"pFFindEntry = CONTAINING_RECORD(Next,FFINDLIST, FFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2306"	"FileFindClose"	"FileFindClose(pFFindEntry);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2331"	"CloseOldestFileFindBuffer"	"CloseOldestFileFindBuffer("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2342"	"CONTAINING_RECORD"	"pPspFFindEntry = CONTAINING_RECORD(NextPsp,PSP_FFINDLIST,PspFFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2347"	"CONTAINING_RECORD"	"pFFEntry = CONTAINING_RECORD(Next,FFINDLIST, FFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2349"	"FileFindClose"	"FileFindClose(pFFEntry);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2355"	"NtClose"	"NtClose(pFFEntry->DirectoryHandle);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2378"	"GetFFindEntryByFindId"	"PFFINDLIST GetFFindEntryByFindId(ULONG NextFFindId)"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2388"	"CONTAINING_RECORD"	"pPspFFindEntry = CONTAINING_RECORD(NextPsp,PSP_FFINDLIST,PspFFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2393"	"CONTAINING_RECORD"	"pFFindEntry = CONTAINING_RECORD(Next, FFINDLIST, FFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2416"	"AddFFindEntry"	"AddFFindEntry("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2427"	"mvdm_guest_location_read_u16"	"if (!mvdm_guest_location_read_u16(&current_pdb_location, &currentPdb))"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2429"	"GetPspFFindList"	"pPspFFindEntry = GetPspFFindList(currentPdb);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2436"	"malloc"	"pPspFFindEntry = (PPSP_FFINDLIST) malloc(sizeof(PSP_FFINDLIST));"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2441"	"InitializeListHead"	"InitializeListHead(&pPspFFindEntry->FFindHeadList);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2442"	"InsertHeadList"	"InsertHeadList(&PspFFindHeadList, &pPspFFindEntry->PspFFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2448"	"malloc"	"pFFindEntry = (PFFINDLIST) malloc(sizeof(FFINDLIST));"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2461"	"InsertHeadList"	"InsertHeadList(&pPspFFindEntry->FFindHeadList, &pFFindEntry->FFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2477"	"FreeFFindEntry"	"VOID FreeFFindEntry(PFFINDLIST pFFindEntry)"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2481"	"DIVERGENCE"	"/* DIVERGENCE(MVDM-HOST-DIV-002): retire the opaque identity before the"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2483"	"mvdm_host_identity_lookup"	"if (mvdm_host_identity_lookup((uintptr_t)pFFindEntry, &HostIdentity)) {"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2484"	"mvdm_host_identity_release"	"(void)mvdm_host_identity_release(HostIdentity);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2486"	"RemoveEntryList"	"RemoveEntryList(&pFFindEntry->FFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2487"	"FileFindClose"	"FileFindClose(pFFindEntry);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2488"	"RtlFreeUnicodeString"	"RtlFreeUnicodeString(&pFFindEntry->FileName);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2489"	"RtlFreeUnicodeString"	"RtlFreeUnicodeString(&pFFindEntry->PathName);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2490"	"free"	"free(pFFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2503"	"FreeFFindList"	"VOID FreeFFindList(PLIST_ENTRY pFFindHeadList)"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2510"	"CONTAINING_RECORD"	"pFFindEntry = CONTAINING_RECORD(Next,FFINDLIST, FFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2512"	"FreeFFindEntry"	"FreeFFindEntry(pFFindEntry);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2527"	"GetPspFFindList"	"PPSP_FFINDLIST GetPspFFindList(USHORT CurrPsp)"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dos/dem/demsrch.c"	"2534"	"CONTAINING_RECORD"	"pPspFFindEntry = CONTAINING_RECORD(Next,PSP_FFINDLIST,PspFFindEntry);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dpmi32/buffer.c"	"3"	"Copyright"	"Copyright (c) 1992  Microsoft Corporation"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dpmi32/buffer.c"	"16"	"Hastings"	"Dave Hastings (daveh) 30-Nov-1992"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dpmi32/buffer.c"	"20"	"Sandlin"	"Neil Sandlin (neilsa) 31-Jul-1995 - Updates for the 486 emulator"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dpmi32/buffer.c"	"28"	"DpmiMapAndCopyBuffer"	"DpmiMapAndCopyBuffer("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dpmi32/buffer.c"	"60"	"DpmiAllocateBuffer"	"NewBuffer = DpmiAllocateBuffer(BufferLength);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dpmi32/buffer.c"	"62"	"CopyMemory"	"CopyMemory(NewBuffer, Buffer, BufferLength);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dpmi32/buffer.c"	"68"	"DpmiUnmapAndCopyBuffer"	"DpmiUnmapAndCopyBuffer("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dpmi32/buffer.c"	"99"	"CopyMemory"	"CopyMemory(Destination, Source, BufferLength);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"dpmi32/buffer.c"	"105"	"DpmiFreeBuffer"	"DpmiFreeBuffer(Source, BufferLength);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"dpmi32/buffer.c"	"109"	"DpmiUnmapBuffer"	"DpmiUnmapBuffer("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
