"target_path"	"owner_root"	"transfer"	"package_root"	"selection"	"primary_path"	"primary_sha256"	"secondary_path"	"secondary_sha256"	"local_guest_path"	"local_guest_sha256"	"rationale"
"wow16/kernel31/retail3/kernel.sym"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\retail3\kernel.sym"	"4fd0c92da22519ef3defe7e5c1b82e637017e56342e1cde0240c785e4ef485cb"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\retail3\kernel.sym"	"4fd0c92da22519ef3defe7e5c1b82e637017e56342e1cde0240c785e4ef485cb"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\retail3\kernel.sym"	""	"same bytes with dual provenance"
"wow16/kernel31/retail3/kernstub.exe"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"opennt-4.5-one-sided"	""	""	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\retail3\kernstub.exe"	"4bef21a8e6aec527bdffea9daa75f600b83b8e0f19266dc1b28cf16ba8260d6d"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\retail3\kernstub.exe"	""	"one-sided canonical-superset input"
"wow16/kernel31/retail3/krnl386.exe"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"opennt-4.5-one-sided"	""	""	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\retail3\krnl386.exe"	"bced7650a5b5d7ac25955ab2a21bc53ff06de1c35b25fad0690390135b093a03"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\retail3\krnl386.exe"	""	"one-sided canonical-superset input"
"wow16/kernel31/retail3/krnl386.map"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\retail3\krnl386.map"	"d883560fb87d3615fa080784cb4db99313f8e7130980e9364c6d233392af48d1"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\retail3\krnl386.map"	"d883560fb87d3615fa080784cb4db99313f8e7130980e9364c6d233392af48d1"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\retail3\krnl386.map"	""	"same bytes with dual provenance"
"wow16/kernel31/retail3/krnl386.sym"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\retail3\krnl386.sym"	"4fd0c92da22519ef3defe7e5c1b82e637017e56342e1cde0240c785e4ef485cb"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\retail3\krnl386.sym"	"4fd0c92da22519ef3defe7e5c1b82e637017e56342e1cde0240c785e4ef485cb"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\retail3\krnl386.sym"	""	"same bytes with dual provenance"
"wow16/kernel31/rip.c"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\rip.c"	"641127d9ae2c1d74d5b5311b639460fa6a27625a97c72b9faeca8ed152787077"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\rip.c"	"641127d9ae2c1d74d5b5311b639460fa6a27625a97c72b9faeca8ed152787077"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\rip.c"	""	"same bytes with dual provenance"
"wow16/kernel31/ripaux.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\ripaux.asm"	"d418ad60c3fccf5695801e995bc04b88acf58963bdc1352cd1313d841eafd30f"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\ripaux.asm"	"d418ad60c3fccf5695801e995bc04b88acf58963bdc1352cd1313d841eafd30f"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\ripaux.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/rom.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\rom.asm"	"76717d9812ed721e65ed7f1ee35dd50f380626fad775f7bd818a0e8d80093254"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\rom.asm"	"76717d9812ed721e65ed7f1ee35dd50f380626fad775f7bd818a0e8d80093254"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\rom.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/schedule.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\schedule.asm"	"fa54ebf00189e134f072ca5c5da2c1c2142282787156c9ea753d343a41218962"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\schedule.asm"	"fa54ebf00189e134f072ca5c5da2c1c2142282787156c9ea753d343a41218962"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\schedule.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/stack.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\stack.asm"	"a74405e69cd8bc1d2d29c0046d68bef3cd2260405526f5c8254ad13cee6833f2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\stack.asm"	"a74405e69cd8bc1d2d29c0046d68bef3cd2260405526f5c8254ad13cee6833f2"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\stack.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/state.rst"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\state.rst"	"e1d7bfed282c6ec726e12e3fd60a94c796f213c033547e4d5f3ce3036ddacd81"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\state.rst"	"e1d7bfed282c6ec726e12e3fd60a94c796f213c033547e4d5f3ce3036ddacd81"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\state.rst"	""	"same bytes with dual provenance"
"wow16/kernel31/strings.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\strings.asm"	"63e9ddc88316cae0cd87daf12bc5aa8c8e76097feb49e1bebc5335e59ee7c5a3"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\strings.asm"	"63e9ddc88316cae0cd87daf12bc5aa8c8e76097feb49e1bebc5335e59ee7c5a3"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\strings.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/swappro/makefile"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\swappro\makefile"	"6d368071e3cfb975f5607e74341ca57a12659abc2b2da79a04e0412bcd6c9e5f"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\swappro\makefile"	"6d368071e3cfb975f5607e74341ca57a12659abc2b2da79a04e0412bcd6c9e5f"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\swappro\makefile"	""	"same bytes with dual provenance"
"wow16/kernel31/swappro/swap.c"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\swappro\swap.c"	"d5fae84b9e8851cecdb0a5185b01b5416318b3603d3031db71d9e8b4ee920c06"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\swappro\swap.c"	"d5fae84b9e8851cecdb0a5185b01b5416318b3603d3031db71d9e8b4ee920c06"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\swappro\swap.c"	""	"same bytes with dual provenance"
"wow16/kernel31/swappro/swap.doc"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\swappro\swap.doc"	"74fb0fc60c116ca66b7205dd7313aa07532ae73ff0b770b3abd785b97579e328"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\swappro\swap.doc"	"74fb0fc60c116ca66b7205dd7313aa07532ae73ff0b770b3abd785b97579e328"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\swappro\swap.doc"	""	"same bytes with dual provenance"
"wow16/kernel31/task.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\task.asm"	"201b28c03f73a6f3f5aa549371998a9b7ef14d505b5c5a8200ba1837fa316b39"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\task.asm"	"201b28c03f73a6f3f5aa549371998a9b7ef14d505b5c5a8200ba1837fa316b39"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\task.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/tasking.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\tasking.asm"	"f7b03402272598092337eaccb19ae892521175d33cab39142771314d8c9ca596"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\tasking.asm"	"f7b03402272598092337eaccb19ae892521175d33cab39142771314d8c9ca596"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\tasking.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/tdb.inc"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\tdb.inc"	"5e79553dd6efb549e3c8d74346c98ddb752f713522e53cecb0063c871d346e55"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\tdb.inc"	"5e79553dd6efb549e3c8d74346c98ddb752f713522e53cecb0063c871d346e55"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\tdb.inc"	""	"same bytes with dual provenance"
"wow16/kernel31/up.c"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\up.c"	"c4aedb77629777560d17ab2eb3e8af6cbaed2b22ee70936582b453bce66ddac0"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\up.c"	"c4aedb77629777560d17ab2eb3e8af6cbaed2b22ee70936582b453bce66ddac0"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\up.c"	""	"same bytes with dual provenance"
"wow16/kernel31/userpro.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\userpro.asm"	"b5a2aa2a451ab3610d460b591648481d4b975a2eb7a43371b54bd46a8e1cb367"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\userpro.asm"	"b5a2aa2a451ab3610d460b591648481d4b975a2eb7a43371b54bd46a8e1cb367"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\userpro.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/w32sys.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\w32sys.asm"	"fa09caf494858f8465be26d8475736f220e68a798ee4c81b3d24b15bfb7dc40d"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\w32sys.asm"	"fa09caf494858f8465be26d8475736f220e68a798ee4c81b3d24b15bfb7dc40d"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\w32sys.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/winexec.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\winexec.asm"	"a580818d6dd8d83b66ffdebdefa0588c983255faf86043fd088df05935c4f043"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\winexec.asm"	"a580818d6dd8d83b66ffdebdefa0588c983255faf86043fd088df05935c4f043"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\winexec.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/winkern.inc"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\winkern.inc"	"262cda3407f99fc350d544ae1f4e957caa32d453b70de0ddfb609e5789dcd169"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\winkern.inc"	"262cda3407f99fc350d544ae1f4e957caa32d453b70de0ddfb609e5789dcd169"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\winkern.inc"	""	"same bytes with dual provenance"
"wow16/kernel31/wow16cal.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\wow16cal.asm"	"441fce7b100a5e4ecaac173f190a02ce33cee08340ea047037b0fad3a681147c"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\wow16cal.asm"	"441fce7b100a5e4ecaac173f190a02ce33cee08340ea047037b0fad3a681147c"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\wow16cal.asm"	""	"same bytes with dual provenance"
"wow16/kernel31/wowdeb.asm"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\kernel31\wowdeb.asm"	"f8decc9ee4afb9e5bf62bdf8f82eaed4162c6e1493133526f0f51333867a5ff8"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\kernel31\wowdeb.asm"	"f8decc9ee4afb9e5bf62bdf8f82eaed4162c6e1493133526f0f51333867a5ff8"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\kernel31\wowdeb.asm"	""	"same bytes with dual provenance"
"wow16/killwow/killwow.c"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\killwow\killwow.c"	"ec2d3900269a912165b9072a8008046674d835d35118a58db635a92f8f71d685"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\killwow\killwow.c"	"ec2d3900269a912165b9072a8008046674d835d35118a58db635a92f8f71d685"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\killwow\killwow.c"	""	"same bytes with dual provenance"
"wow16/killwow/KillWOW.def"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\killwow\KillWOW.def"	"e43e5d4616ee2603b27d4bab03329fccf4f24575d8462d0b971e098eb8127d5f"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\killwow\KillWOW.def"	"e43e5d4616ee2603b27d4bab03329fccf4f24575d8462d0b971e098eb8127d5f"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\killwow\KillWOW.def"	""	"same bytes with dual provenance"
"wow16/killwow/KILLWOW.EXE"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\killwow\KILLWOW.EXE"	"0ce3326b45eb302d26b0ea605109ed4ce5622539153d2209f43986cf2fdb50a3"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\killwow\KILLWOW.EXE"	"0ce3326b45eb302d26b0ea605109ed4ce5622539153d2209f43986cf2fdb50a3"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\killwow\KILLWOW.EXE"	""	"same bytes with dual provenance"
"wow16/killwow/killwow.ico"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\killwow\killwow.ico"	"c498e8de03c155a13f39b6e1f23c79e1839f18f47eba4bdde759bfef5583b5bd"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\killwow\killwow.ico"	"c498e8de03c155a13f39b6e1f23c79e1839f18f47eba4bdde759bfef5583b5bd"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\killwow\killwow.ico"	""	"same bytes with dual provenance"
"wow16/killwow/KillWOW.map"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\killwow\KillWOW.map"	"b622557c34848467f55851662de70104a994f81fc1067dc6040177540699b6f5"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\killwow\KillWOW.map"	"b622557c34848467f55851662de70104a994f81fc1067dc6040177540699b6f5"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\killwow\KillWOW.map"	""	"same bytes with dual provenance"
"wow16/killwow/killwow.rc"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\killwow\killwow.rc"	"5dd9acb70c935f673bd4b2f435270b3bc7848f0e9eb55b24cbbe46c76d7379fe"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\killwow\killwow.rc"	"5dd9acb70c935f673bd4b2f435270b3bc7848f0e9eb55b24cbbe46c76d7379fe"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\killwow\killwow.rc"	""	"same bytes with dual provenance"
"wow16/killwow/killwow.rcv"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\killwow\killwow.rcv"	"2be13fb4616df582d239c19aa510a1b8dd2ff3e4e1704bef8f48eefded3b9b3c"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\killwow\killwow.rcv"	"2be13fb4616df582d239c19aa510a1b8dd2ff3e4e1704bef8f48eefded3b9b3c"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\killwow\killwow.rcv"	""	"same bytes with dual provenance"
"wow16/killwow/KILLWOW.RES"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\killwow\KILLWOW.RES"	"ed21dcddb7e369fb6c959e1c756f92debc98fd7c909318fc31548287b70ad110"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\killwow\KILLWOW.RES"	"ed21dcddb7e369fb6c959e1c756f92debc98fd7c909318fc31548287b70ad110"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\killwow\KILLWOW.RES"	""	"same bytes with dual provenance"
"wow16/killwow/KillWOW.sym"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\killwow\KillWOW.sym"	"f29c7eb27ff93567ee00daa8c980da940918a46c0711cf7568d0c4237ec480e8"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\killwow\KillWOW.sym"	"f29c7eb27ff93567ee00daa8c980da940918a46c0711cf7568d0c4237ec480e8"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\killwow\KillWOW.sym"	""	"same bytes with dual provenance"
"wow16/killwow/makefile"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\killwow\makefile"	"6f81daa8f5e5b79e69e473a7c023ae65edbd3bf822e473fb4850935e1de29d91"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\killwow\makefile"	"6f81daa8f5e5b79e69e473a7c023ae65edbd3bf822e473fb4850935e1de29d91"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\killwow\makefile"	""	"same bytes with dual provenance"
"wow16/lib/cdllcew.lib"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\lib\cdllcew.lib"	"b167df1530dd25eeb4da7012fbefc5b23ecf016e7a28ba7bafa0d797d3f03ae8"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\lib\cdllcew.lib"	"b167df1530dd25eeb4da7012fbefc5b23ecf016e7a28ba7bafa0d797d3f03ae8"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\lib\cdllcew.lib"	""	"same bytes with dual provenance"
"wow16/lib/commdlg.lib"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\lib\commdlg.lib"	"10fc9b3a607eab02397aa9a0d7313ec4332d2102305ffe0a08e44a1669f1a3df"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\lib\commdlg.lib"	"10fc9b3a607eab02397aa9a0d7313ec4332d2102305ffe0a08e44a1669f1a3df"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\lib\commdlg.lib"	""	"same bytes with dual provenance"
"wow16/lib/gdi.lib"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\lib\gdi.lib"	"de7272d9222200847cc55e8383b3cd5275182a7aeea96e69943e37154f07be0f"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\lib\gdi.lib"	"de7272d9222200847cc55e8383b3cd5275182a7aeea96e69943e37154f07be0f"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\lib\gdi.lib"	""	"same bytes with dual provenance"
"wow16/lib/kernel.lib"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\lib\kernel.lib"	"655eb8fc1e9fd7134b1599d87e7366504d4b638e861f19fc1b4a6fe5cd451a41"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\lib\kernel.lib"	"655eb8fc1e9fd7134b1599d87e7366504d4b638e861f19fc1b4a6fe5cd451a41"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\lib\kernel.lib"	""	"same bytes with dual provenance"
"wow16/lib/keyboard.def"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\lib\keyboard.def"	"54493a986e588ece52684d9be94bda34a5e9cfa9b92c0adb7b2ddd5ccea5116b"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\lib\keyboard.def"	"54493a986e588ece52684d9be94bda34a5e9cfa9b92c0adb7b2ddd5ccea5116b"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\lib\keyboard.def"	""	"same bytes with dual provenance"
"wow16/lib/keyboard.lib"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\lib\keyboard.lib"	"55b98a99dff45cef11ea5ab49f97d0f664cf2226a1f240660510698c6d00c78f"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\lib\keyboard.lib"	"55b98a99dff45cef11ea5ab49f97d0f664cf2226a1f240660510698c6d00c78f"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\lib\keyboard.lib"	""	"same bytes with dual provenance"
"wow16/lib/ldllcew.lib"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\lib\ldllcew.lib"	"8fce07a515e4e438674de5029201025a90feea621f160c96f3e71d8a1d01e27e"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\lib\ldllcew.lib"	"8fce07a515e4e438674de5029201025a90feea621f160c96f3e71d8a1d01e27e"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\lib\ldllcew.lib"	""	"same bytes with dual provenance"
"wow16/lib/libentry.obj"	"opennt-guest-wow16"	"external-guest-source-outside-current-carried-inventory"	"wow16"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\wow16\lib\libentry.obj"	"d76a52ecec4983648afd9a7a604e5e90444c619d5ab7aff2b4ce4efc74f3e2da"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm\wow16\lib\libentry.obj"	"d76a52ecec4983648afd9a7a604e5e90444c619d5ab7aff2b4ce4efc74f3e2da"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\wow16\lib\libentry.obj"	""	"same bytes with dual provenance"
