resolution_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	resolution_status	candidate_zero_definition_ids	candidate_zero_source_identities	boundary
"MVDM-ZERO-CONDITIONAL-CALL-000049"	"MVDM-ZERO-DEFINITION-000254"	"dos/dem/demhndl.c"	"5e951e14d7c88357dc25933b602cb756fbaf4cf47125a46d740135491b4eb958"	"272"	"demWrite"	"IsVdmRedirLoaded"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-008400;MVDM-ZERO-DEFINITION-010937"	"softpc.new/host/src/nt_bop.c:483;wow32/wkfileio.c:275"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000050"	"MVDM-ZERO-DEFINITION-000268"	"dos/dem/demmisc.c"	"19676fa5995555ec0b16c2923953b4e6236467dc42bf36cc7e746f45d0fcf912"	"190"	"demLoadDos"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-009123;MVDM-ZERO-DEFINITION-009186;MVDM-ZERO-DEFINITION-009806"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000051"	"MVDM-ZERO-DEFINITION-000268"	"dos/dem/demmisc.c"	"19676fa5995555ec0b16c2923953b4e6236467dc42bf36cc7e746f45d0fcf912"	"196"	"demLoadDos"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-009123;MVDM-ZERO-DEFINITION-009186;MVDM-ZERO-DEFINITION-009806"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000052"	"MVDM-ZERO-DEFINITION-000281"	"dos/dem/demmisc.c"	"19676fa5995555ec0b16c2923953b4e6236467dc42bf36cc7e746f45d0fcf912"	"629"	"demExitVDM"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-009123;MVDM-ZERO-DEFINITION-009186;MVDM-ZERO-DEFINITION-009806"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000053"	"MVDM-ZERO-DEFINITION-000510"	"ieuvddex/help.c"	"f27dddee55c29f080a4679bc1653384c28147961d497d04f2a7f85c89f3f13e4"	"67"	"help"	"helpp"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-000509;MVDM-ZERO-DEFINITION-000511;MVDM-ZERO-DEFINITION-000523;MVDM-ZERO-DEFINITION-000527"	"ieuvddex/alpha/helpp.c:25;ieuvddex/i386/helpp.c:25;ieuvddex/mips/helpp.c:25;ieuvddex/ppc/helpp.c:25"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000054"	"MVDM-ZERO-DEFINITION-000916"	"softpc.new/base/ccpu386/ccpusas4.c"	"2802840ef84106ae0f99c6f17af370da66c9381a1355570f5998039fbb33534e"	"368"	"sas_init"	"host_sas_init"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-009320;MVDM-ZERO-DEFINITION-009323"	"softpc.new/host/src/sim32.c:325;softpc.new/host/src/sim32.c:426"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000055"	"MVDM-ZERO-DEFINITION-000917"	"softpc.new/base/ccpu386/ccpusas4.c"	"2802840ef84106ae0f99c6f17af370da66c9381a1355570f5998039fbb33534e"	"416"	"sas_term"	"host_sas_term"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-009321;MVDM-ZERO-DEFINITION-009324"	"softpc.new/host/src/sim32.c:357;softpc.new/host/src/sim32.c:445"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000056"	"MVDM-ZERO-DEFINITION-001728"	"softpc.new/base/comms/com.c"	"64ea04370f3e5295b9cdc88d34d3badc03b68ec33ce23715c58a29085ba1e4b3"	"648"	"com_inb"	"add_q_event_t"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007617;MVDM-ZERO-DEFINITION-007634"	"softpc.new/base/system/qevnt.c:199;softpc.new/base/system/quick_ev.c:648"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000057"	"MVDM-ZERO-DEFINITION-001728"	"softpc.new/base/comms/com.c"	"64ea04370f3e5295b9cdc88d34d3badc03b68ec33ce23715c58a29085ba1e4b3"	"661"	"com_inb"	"add_q_event_t"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007617;MVDM-ZERO-DEFINITION-007634"	"softpc.new/base/system/qevnt.c:199;softpc.new/base/system/quick_ev.c:648"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000058"	"MVDM-ZERO-DEFINITION-001729"	"softpc.new/base/comms/com.c"	"64ea04370f3e5295b9cdc88d34d3badc03b68ec33ce23715c58a29085ba1e4b3"	"1050"	"com_outb"	"add_q_event_t"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007617;MVDM-ZERO-DEFINITION-007634"	"softpc.new/base/system/qevnt.c:199;softpc.new/base/system/quick_ev.c:648"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000059"	"MVDM-ZERO-DEFINITION-001731"	"softpc.new/base/comms/com.c"	"64ea04370f3e5295b9cdc88d34d3badc03b68ec33ce23715c58a29085ba1e4b3"	"1499"	"next_batch"	"add_q_event_t"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007617;MVDM-ZERO-DEFINITION-007634"	"softpc.new/base/system/qevnt.c:199;softpc.new/base/system/quick_ev.c:648"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000060"	"MVDM-ZERO-DEFINITION-001756"	"softpc.new/base/comms/com.c"	"64ea04370f3e5295b9cdc88d34d3badc03b68ec33ce23715c58a29085ba1e4b3"	"2645"	"com_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000061"	"MVDM-ZERO-DEFINITION-001790"	"softpc.new/base/comms/printer.c"	"b1456dcbc0dc6b4d1fd5d101bfaa6bdc9a4cd5d970c14215f3ae62a173f17ccb"	"296"	"lpr_state_out_event"	"add_q_event_t"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007617;MVDM-ZERO-DEFINITION-007634"	"softpc.new/base/system/qevnt.c:199;softpc.new/base/system/quick_ev.c:648"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000062"	"MVDM-ZERO-DEFINITION-001792"	"softpc.new/base/comms/printer.c"	"b1456dcbc0dc6b4d1fd5d101bfaa6bdc9a4cd5d970c14215f3ae62a173f17ccb"	"311"	"lpr_state_out_event"	"add_q_event_t"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007617;MVDM-ZERO-DEFINITION-007634"	"softpc.new/base/system/qevnt.c:199;softpc.new/base/system/quick_ev.c:648"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000063"	"MVDM-ZERO-DEFINITION-001793"	"softpc.new/base/comms/printer.c"	"b1456dcbc0dc6b4d1fd5d101bfaa6bdc9a4cd5d970c14215f3ae62a173f17ccb"	"366"	"printer_inb"	"delete_q_event"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007620;MVDM-ZERO-DEFINITION-007640"	"softpc.new/base/system/qevnt.c:371;softpc.new/base/system/quick_ev.c:1006"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000064"	"MVDM-ZERO-DEFINITION-001793"	"softpc.new/base/comms/printer.c"	"b1456dcbc0dc6b4d1fd5d101bfaa6bdc9a4cd5d970c14215f3ae62a173f17ccb"	"367"	"printer_inb"	"lpr_state_out_event"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001790;MVDM-ZERO-DEFINITION-001792"	"softpc.new/base/comms/printer.c:292;softpc.new/base/comms/printer.c:307"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000065"	"MVDM-ZERO-DEFINITION-001793"	"softpc.new/base/comms/printer.c"	"b1456dcbc0dc6b4d1fd5d101bfaa6bdc9a4cd5d970c14215f3ae62a173f17ccb"	"377"	"printer_inb"	"delete_q_event"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007620;MVDM-ZERO-DEFINITION-007640"	"softpc.new/base/system/qevnt.c:371;softpc.new/base/system/quick_ev.c:1006"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000066"	"MVDM-ZERO-DEFINITION-001793"	"softpc.new/base/comms/printer.c"	"b1456dcbc0dc6b4d1fd5d101bfaa6bdc9a4cd5d970c14215f3ae62a173f17ccb"	"378"	"printer_inb"	"lpr_state_outa_event"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001789;MVDM-ZERO-DEFINITION-001791"	"softpc.new/base/comms/printer.c:286;softpc.new/base/comms/printer.c:301"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000067"	"MVDM-ZERO-DEFINITION-001794"	"softpc.new/base/comms/printer.c"	"b1456dcbc0dc6b4d1fd5d101bfaa6bdc9a4cd5d970c14215f3ae62a173f17ccb"	"554"	"printer_outb"	"add_q_event_t"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007617;MVDM-ZERO-DEFINITION-007634"	"softpc.new/base/system/qevnt.c:199;softpc.new/base/system/quick_ev.c:648"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000068"	"MVDM-ZERO-DEFINITION-001797"	"softpc.new/base/comms/printer.c"	"b1456dcbc0dc6b4d1fd5d101bfaa6bdc9a4cd5d970c14215f3ae62a173f17ccb"	"686"	"printer_init"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000069"	"MVDM-ZERO-DEFINITION-006872"	"softpc.new/base/debug/profile.c"	"93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51"	"1263"	"addSOIlinktoEOIs"	"ProcessProfBuffer"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-006881;MVDM-ZERO-DEFINITION-006907"	"softpc.new/base/debug/profile.c:2039;softpc.new/base/debug/profile.c:3327"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000070"	"MVDM-ZERO-DEFINITION-006872"	"softpc.new/base/debug/profile.c"	"93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51"	"1269"	"addSOIlinktoEOIs"	"ProcessProfBuffer"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-006881;MVDM-ZERO-DEFINITION-006907"	"softpc.new/base/debug/profile.c:2039;softpc.new/base/debug/profile.c:3327"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000071"	"MVDM-ZERO-DEFINITION-006879"	"softpc.new/base/debug/profile.c"	"93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51"	"1911"	"AtEOIPoint"	"EnableAllEOIs"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-006886;MVDM-ZERO-DEFINITION-006905"	"softpc.new/base/debug/profile.c:2183;softpc.new/base/debug/profile.c:3325"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000072"	"MVDM-ZERO-DEFINITION-006879"	"softpc.new/base/debug/profile.c"	"93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51"	"1915"	"AtEOIPoint"	"DisableAllEOIs"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-006884;MVDM-ZERO-DEFINITION-006906"	"softpc.new/base/debug/profile.c:2137;softpc.new/base/debug/profile.c:3326"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000073"	"MVDM-ZERO-DEFINITION-006879"	"softpc.new/base/debug/profile.c"	"93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51"	"1944"	"AtEOIPoint"	"ProcessProfBuffer"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-006881;MVDM-ZERO-DEFINITION-006907"	"softpc.new/base/debug/profile.c:2039;softpc.new/base/debug/profile.c:3327"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000074"	"MVDM-ZERO-DEFINITION-006880"	"softpc.new/base/debug/profile.c"	"93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51"	"1986"	"AtEOIPointArg"	"EnableAllEOIs"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-006886;MVDM-ZERO-DEFINITION-006905"	"softpc.new/base/debug/profile.c:2183;softpc.new/base/debug/profile.c:3325"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000075"	"MVDM-ZERO-DEFINITION-006880"	"softpc.new/base/debug/profile.c"	"93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51"	"1990"	"AtEOIPointArg"	"DisableAllEOIs"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-006884;MVDM-ZERO-DEFINITION-006906"	"softpc.new/base/debug/profile.c:2137;softpc.new/base/debug/profile.c:3326"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000076"	"MVDM-ZERO-DEFINITION-006880"	"softpc.new/base/debug/profile.c"	"93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51"	"2022"	"AtEOIPointArg"	"ProcessProfBuffer"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-006881;MVDM-ZERO-DEFINITION-006907"	"softpc.new/base/debug/profile.c:2039;softpc.new/base/debug/profile.c:3327"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000077"	"MVDM-ZERO-DEFINITION-006889"	"softpc.new/base/debug/profile.c"	"93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51"	"2266"	"SetEOIAutoSOI"	"ProcessProfBuffer"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-006881;MVDM-ZERO-DEFINITION-006907"	"softpc.new/base/debug/profile.c:2039;softpc.new/base/debug/profile.c:3327"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000078"	"MVDM-ZERO-DEFINITION-006895"	"softpc.new/base/debug/profile.c"	"93a1891b0a27b336ccecd99a4b198e1d26f769fe31ed83023df52178e3364a51"	"2509"	"GenerateAllProfileInfo"	"ProcessProfBuffer"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-006881;MVDM-ZERO-DEFINITION-006907"	"softpc.new/base/debug/profile.c:2039;softpc.new/base/debug/profile.c:3327"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000079"	"MVDM-ZERO-DEFINITION-006945"	"softpc.new/base/debug/yoda.c"	"444f1350d7c50b270652d7b062a375536e327952ebb5ba83937fba090db3c817"	"1367"	"YODA_COMMAND"	"rtc_init"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007535;MVDM-ZERO-DEFINITION-007537;MVDM-ZERO-DEFINITION-007562"	"softpc.new/base/system/cmos.c:1138;softpc.new/base/system/cmos.c:1207;softpc.new/base/system/cmosnt.c:973"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000080"	"MVDM-ZERO-DEFINITION-006945"	"softpc.new/base/debug/yoda.c"	"444f1350d7c50b270652d7b062a375536e327952ebb5ba83937fba090db3c817"	"1368"	"YODA_COMMAND"	"q_event_init"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007615;MVDM-ZERO-DEFINITION-007626"	"softpc.new/base/system/qevnt.c:102;softpc.new/base/system/quick_ev.c:295"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000081"	"MVDM-ZERO-DEFINITION-007089"	"softpc.new/base/debug/yoda.c"	"444f1350d7c50b270652d7b062a375536e327952ebb5ba83937fba090db3c817"	"4294"	"YODA_COMMAND"	"print_pla"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007087;MVDM-ZERO-DEFINITION-007088"	"softpc.new/base/debug/yoda.c:4206;softpc.new/base/debug/yoda.c:4266"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000082"	"MVDM-ZERO-DEFINITION-007089"	"softpc.new/base/debug/yoda.c"	"444f1350d7c50b270652d7b062a375536e327952ebb5ba83937fba090db3c817"	"4296"	"YODA_COMMAND"	"print_pla"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007087;MVDM-ZERO-DEFINITION-007088"	"softpc.new/base/debug/yoda.c:4206;softpc.new/base/debug/yoda.c:4266"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000083"	"MVDM-ZERO-DEFINITION-007089"	"softpc.new/base/debug/yoda.c"	"444f1350d7c50b270652d7b062a375536e327952ebb5ba83937fba090db3c817"	"4307"	"YODA_COMMAND"	"print_pla"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007087;MVDM-ZERO-DEFINITION-007088"	"softpc.new/base/debug/yoda.c:4206;softpc.new/base/debug/yoda.c:4266"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000084"	"MVDM-ZERO-DEFINITION-007089"	"softpc.new/base/debug/yoda.c"	"444f1350d7c50b270652d7b062a375536e327952ebb5ba83937fba090db3c817"	"4309"	"YODA_COMMAND"	"print_pla"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007087;MVDM-ZERO-DEFINITION-007088"	"softpc.new/base/debug/yoda.c:4206;softpc.new/base/debug/yoda.c:4266"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000085"	"MVDM-ZERO-DEFINITION-007204"	"softpc.new/base/disks/diskbios.c"	"d05908d6199675e65ebcf0f2b2c864169e80276639fb8de25b007c5e66751cdc"	"1083"	"rcmos"	"cmos_outb"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007522;MVDM-ZERO-DEFINITION-007557"	"softpc.new/base/system/cmos.c:487;softpc.new/base/system/cmosnt.c:593"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000086"	"MVDM-ZERO-DEFINITION-007204"	"softpc.new/base/disks/diskbios.c"	"d05908d6199675e65ebcf0f2b2c864169e80276639fb8de25b007c5e66751cdc"	"1084"	"rcmos"	"cmos_inb"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007521;MVDM-ZERO-DEFINITION-007556"	"softpc.new/base/system/cmos.c:385;softpc.new/base/system/cmosnt.c:490"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000087"	"MVDM-ZERO-DEFINITION-007205"	"softpc.new/base/disks/diskbios.c"	"d05908d6199675e65ebcf0f2b2c864169e80276639fb8de25b007c5e66751cdc"	"1090"	"wcmos"	"cmos_outb"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007522;MVDM-ZERO-DEFINITION-007557"	"softpc.new/base/system/cmos.c:487;softpc.new/base/system/cmosnt.c:593"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000088"	"MVDM-ZERO-DEFINITION-007205"	"softpc.new/base/disks/diskbios.c"	"d05908d6199675e65ebcf0f2b2c864169e80276639fb8de25b007c5e66751cdc"	"1091"	"wcmos"	"cmos_outb"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007522;MVDM-ZERO-DEFINITION-007557"	"softpc.new/base/system/cmos.c:487;softpc.new/base/system/cmosnt.c:593"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000089"	"MVDM-ZERO-DEFINITION-007222"	"softpc.new/base/disks/fdisk.c"	"f95a9a26a9ef201e9552f2459a6ba85080e17fb8ccae3fb6280c63eb2fa78607"	"785"	"rsector"	"add_q_event_i"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007618;MVDM-ZERO-DEFINITION-007631"	"softpc.new/base/system/qevnt.c:312;softpc.new/base/system/quick_ev.c:518"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000090"	"MVDM-ZERO-DEFINITION-007231"	"softpc.new/base/disks/fdisk.c"	"f95a9a26a9ef201e9552f2459a6ba85080e17fb8ccae3fb6280c63eb2fa78607"	"1362"	"irq"	"add_q_event_i"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007618;MVDM-ZERO-DEFINITION-007631"	"softpc.new/base/system/qevnt.c:312;softpc.new/base/system/quick_ev.c:518"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000091"	"MVDM-ZERO-DEFINITION-007240"	"softpc.new/base/disks/fdisk.c"	"f95a9a26a9ef201e9552f2459a6ba85080e17fb8ccae3fb6280c63eb2fa78607"	"1691"	"fdisk_ioattach"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000092"	"MVDM-ZERO-DEFINITION-007240"	"softpc.new/base/disks/fdisk.c"	"f95a9a26a9ef201e9552f2459a6ba85080e17fb8ccae3fb6280c63eb2fa78607"	"1696"	"fdisk_ioattach"	"io_connect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007466;MVDM-ZERO-DEFINITION-007467"	"softpc.new/base/support/ios.c:868;softpc.new/base/support/ios.c:880"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000093"	"MVDM-ZERO-DEFINITION-007241"	"softpc.new/base/disks/fdisk.c"	"f95a9a26a9ef201e9552f2459a6ba85080e17fb8ccae3fb6280c63eb2fa78607"	"1764"	"fdisk_iodetach"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000094"	"MVDM-ZERO-DEFINITION-007241"	"softpc.new/base/disks/fdisk.c"	"f95a9a26a9ef201e9552f2459a6ba85080e17fb8ccae3fb6280c63eb2fa78607"	"1766"	"fdisk_iodetach"	"io_disconnect_port"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007468;MVDM-ZERO-DEFINITION-007469"	"softpc.new/base/support/ios.c:902;softpc.new/base/support/ios.c:914"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000095"	"MVDM-ZERO-DEFINITION-007252"	"softpc.new/base/disks/fla.c"	"b8c5f0420eac7f14f662799b995b37e86d14dc252271b7bf4ae309ba6650fb5d"	"584"	"fla_outb"	"fla_atomicxqt"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007256;MVDM-ZERO-DEFINITION-007257"	"softpc.new/base/disks/fla.c:788;softpc.new/base/disks/fla.c:826"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000096"	"MVDM-ZERO-DEFINITION-007252"	"softpc.new/base/disks/fla.c"	"b8c5f0420eac7f14f662799b995b37e86d14dc252271b7bf4ae309ba6650fb5d"	"588"	"fla_outb"	"fla_atomicxqt"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007256;MVDM-ZERO-DEFINITION-007257"	"softpc.new/base/disks/fla.c:788;softpc.new/base/disks/fla.c:826"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000097"	"MVDM-ZERO-DEFINITION-007255"	"softpc.new/base/disks/fla.c"	"b8c5f0420eac7f14f662799b995b37e86d14dc252271b7bf4ae309ba6650fb5d"	"752"	"fdc_command_completed"	"add_q_event_i"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-007618;MVDM-ZERO-DEFINITION-007631"	"softpc.new/base/system/qevnt.c:312;softpc.new/base/system/quick_ev.c:518"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
