candidate_id	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	global_original_definition_candidate_count	global_original_definition_packages	source_map_disposition
"MVDM-FIRST-REBASELINED-012284"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"825"	"CreateEvent"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012285"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"826"	"GetLastError"	"4"	"base/win32/client;com/ole32/stg;ds/netapi/svcdlls"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-012286"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"829"	"SetEvent"	"2"	"base/win32/client;com/ole32/com"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-012287"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"833"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012288"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"837"	"GetProcessShutdownParameters"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-012289"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"847"	"SetProcessShutdownParameters"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-012290"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"853"	"ExitWindowsEx"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012291"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"865"	"PeekMessage"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012292"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"881"	"TranslateMessage"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012293"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"882"	"DispatchMessage"	"2"	"admin/netui/common"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012294"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"893"	"SetProcessShutdownParameters"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-012295"	"wow32/wuser31.c"	"260237f9fda0013f02bbbcbc94c29ea2069de545043b636f2828c554e55582a4"	"919"	"MapWindowPoints"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012296"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"30"	"ClientToScreen"	"1"	"admin/netui/common"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012297"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"52"	"GetClassName"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012298"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"54"	"strlen"	"4"	"admin/netui/common;base/boot/veneer;base/crts/crtw32;base/crts/langapi"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012299"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"79"	"GetClientRect"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012300"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"101"	"GetCursorPos"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012301"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"120"	"GetDesktopWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012302"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"145"	"GetDlgItem"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012303"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"169"	"GetMenu"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012304"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"189"	"GetMenuItemCount"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012305"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"208"	"GetMenuItemID"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012306"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"228"	"GetMenuState"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012307"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"247"	"GetNextWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012308"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"266"	"GetParent"	"6"	"com/ole32/stg"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012309"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"287"	"GetSubMenu"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012310"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"307"	"GetSysColor"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012311"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"330"	"GetSystemMetrics"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012312"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"349"	"GetTopWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012313"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"369"	"GetWindow"	"2"	"com/ole32/ole232"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012314"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"394"	"GetWindowRect"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012315"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"416"	"IsWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012316"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"436"	"ScreenToClient"	"1"	"admin/netui/common"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012317"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"456"	"IsChild"	"1"	"admin/netui/common"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012318"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"476"	"IsIconic"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012319"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"496"	"IsWindowEnabled"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012320"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"516"	"IsWindowVisible"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012321"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"535"	"IsZoomed"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012322"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"554"	"GetTickCount"	"1"	"base/win32/client"	"host-boundary-source-candidate-present"
"MVDM-FIRST-REBASELINED-012323"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"638"	"EnableMenuItem"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012324"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"659"	"GetKeyState"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012325"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"700"	"GetKeyboardState"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012326"	"wow32/wusercli.c"	"96b363ee882839a61d232dfbe145346d6e4d7ec7bfbaa4c97c4e0500a39b51ed"	"703"	"GetKeyboardState"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012327"	"wow32/wutext.c"	"83f6c0568c00c273a93a2d333ed434ea78beed4e2682e78e260a31be031441cd"	"34"	"GetTabbedTextExtent"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012328"	"wow32/wutext.c"	"83f6c0568c00c273a93a2d333ed434ea78beed4e2682e78e260a31be031441cd"	"57"	"TabbedTextOut"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012329"	"wow32/wutmr.c"	"e42bc0c7e9dc199ae19414461d65ecf86b7acc55c6d7523792812d73f158bef5"	"183"	"RemoveEntryList"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012330"	"wow32/wutmr.c"	"e42bc0c7e9dc199ae19414461d65ecf86b7acc55c6d7523792812d73f158bef5"	"203"	"IsWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012331"	"wow32/wutmr.c"	"e42bc0c7e9dc199ae19414461d65ecf86b7acc55c6d7523792812d73f158bef5"	"204"	"KillTimer"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012332"	"wow32/wutmr.c"	"e42bc0c7e9dc199ae19414461d65ecf86b7acc55c6d7523792812d73f158bef5"	"304"	"KillTimer"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012333"	"wow32/wutmr.c"	"e42bc0c7e9dc199ae19414461d65ecf86b7acc55c6d7523792812d73f158bef5"	"444"	"RemoveEntryList"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012334"	"wow32/wutmr.c"	"e42bc0c7e9dc199ae19414461d65ecf86b7acc55c6d7523792812d73f158bef5"	"470"	"InsertHeadList"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012335"	"wow32/wutmr.c"	"e42bc0c7e9dc199ae19414461d65ecf86b7acc55c6d7523792812d73f158bef5"	"489"	"SetTimer"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012336"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"77"	"AdjustWindowRect"	"1"	"base/mvdm/wow16"	"MVDM-variant-or-parser-gap-candidate-present"
"MVDM-FIRST-REBASELINED-012337"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"135"	"AdjustWindowRectEx"	"1"	"base/mvdm/wow16"	"MVDM-variant-or-parser-gap-candidate-present"
"MVDM-FIRST-REBASELINED-012338"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"168"	"AnyPopup"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012339"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"203"	"ArrangeIconicWindows"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012340"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"240"	"BeginDeferWindowPos"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012341"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"273"	"BringWindowToTop"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012342"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"310"	"ChildWindowFromPoint"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012343"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"341"	"CloseWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012344"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"803"	"GetAtomName"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012345"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"820"	"_stricmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012346"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"893"	"GetClassName"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012347"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"937"	"DeferWindowPos"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012348"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1004"	"DestroyWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012349"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1057"	"EnableWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012350"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1095"	"EndDeferWindowPos"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012351"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1187"	"EnumChildWindows"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012352"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1260"	"EnumThreadWindows"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012353"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1328"	"EnumWindows"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012354"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1375"	"GetAtomName"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012355"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1407"	"_stricmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012356"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1408"	"_stricmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012357"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1410"	"FindWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012358"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1419"	"FindWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012359"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1476"	"FlashWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012360"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1505"	"GetActiveWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012361"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1533"	"GetForegroundWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012362"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1589"	"GetWindowDC"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012363"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1684"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012364"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1704"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012365"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1740"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012366"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1744"	"GetClassName"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012367"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1745"	"_stricmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012368"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1768"	"GetClassName"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012369"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1769"	"_stricmp"	"4"	"admin/netui/common;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012370"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1776"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012371"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1784"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012372"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1793"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012373"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1802"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012374"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1835"	"GetWindowThreadProcessId"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012375"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1891"	"GetWindowText"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012376"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"1927"	"GetWindowTextLength"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012377"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2004"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012378"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2008"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012379"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2030"	"GetWindowThreadProcessId"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012380"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2071"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012381"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2075"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012382"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2076"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012383"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2085"	"GetWindowLong"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012384"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2086"	"SendMessage"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012385"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2119"	"GetClassName"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012386"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2120"	"strcmp"	"5"	"admin/netui/common;base/boot/veneer;base/crts/crtw32"	"CRT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012387"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2125"	"GetWindowWord"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012388"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2130"	"GetWindowWord"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012389"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2195"	"GetDesktopWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012390"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2195"	"GetWindowRect"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012391"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2202"	"GetParent"	"6"	"com/ole32/stg"	"non-MVDM-OpenNT-source-candidate-present"
"MVDM-FIRST-REBASELINED-012392"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2202"	"GetWindowRect"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012393"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2209"	"MoveWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012394"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2216"	"MoveWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012395"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2299"	"ScrollWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012396"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2334"	"SetActiveWindow"	"0"	""	"no-OpenNT-source-definition-candidate"
"MVDM-FIRST-REBASELINED-012397"	"wow32/wuwind.c"	"ab270e2669cfd383da4baac471bb63e7c9c603581f4f7592ad447e8a783953dc"	"2367"	"SetParent"	"12"	"com/ole32/com;com/ole32/stg"	"non-MVDM-OpenNT-source-candidate-present"
