canonical_definition_id	raw_definition_id	source_path	source_sha256	source_line	linkage	raw_symbol	canonical_symbol	name_resolution	macro_definition_spelling	source_line_evidence	canonical_group_key	final_function_disposition	leaf_status
"MVDM-ZERO-CANONICAL-DEFINITION-000021"	"MVDM-ZERO-DEFINITION-000021"	"bde/bdemisc.c"	"0bf544626a6e6b2bcd80f52efb21942eaa58fcfd0e1b1a682652c975e290919b"	"26"	"external-or-unspecified"	"DumpMemory"	"DumpMemory"	"raw-ctags-symbol"	""	"VOID DumpMemory(UINT DumpType)"	"linkable:DumpMemory"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000022"	"MVDM-ZERO-DEFINITION-000022"	"bde/bdemisc.c"	"0bf544626a6e6b2bcd80f52efb21942eaa58fcfd0e1b1a682652c975e290919b"	"113"	"external-or-unspecified"	"DumpRegs"	"DumpRegs"	"raw-ctags-symbol"	""	"VOID DumpRegs()"	"linkable:DumpRegs"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000023"	"MVDM-ZERO-DEFINITION-000023"	"bde/bdemisc.c"	"0bf544626a6e6b2bcd80f52efb21942eaa58fcfd0e1b1a682652c975e290919b"	"184"	"external-or-unspecified"	"ListModules"	"ListModules"	"raw-ctags-symbol"	""	"VOID ListModules()"	"linkable:ListModules"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000024"	"MVDM-ZERO-DEFINITION-000024"	"bde/bdemisc.c"	"0bf544626a6e6b2bcd80f52efb21942eaa58fcfd0e1b1a682652c975e290919b"	"221"	"external-or-unspecified"	"DumpDescriptor"	"DumpDescriptor"	"raw-ctags-symbol"	""	"VOID DumpDescriptor()"	"linkable:DumpDescriptor"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000025"	"MVDM-ZERO-DEFINITION-000025"	"bde/bdemisc.c"	"0bf544626a6e6b2bcd80f52efb21942eaa58fcfd0e1b1a682652c975e290919b"	"272"	"external-or-unspecified"	"DumpTaskInfo"	"DumpTaskInfo"	"raw-ctags-symbol"	""	"DumpTaskInfo(ptd,mode)"	"linkable:DumpTaskInfo"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000026"	"MVDM-ZERO-DEFINITION-000026"	"bde/bdemisc.c"	"0bf544626a6e6b2bcd80f52efb21942eaa58fcfd0e1b1a682652c975e290919b"	"307"	"external-or-unspecified"	"TaskInfo"	"TaskInfo"	"raw-ctags-symbol"	""	"void TaskInfo()"	"linkable:TaskInfo"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000027"	"MVDM-ZERO-DEFINITION-000027"	"bde/bdestack.c"	"d832c428e64d72b312662a716a1a468986a6f142c1102bd2264849633526e86c"	"6"	"external-or-unspecified"	"dump_params"	"dump_params"	"raw-ctags-symbol"	""	"void dump_params(ULONG params,char convention,int param_words)"	"linkable:dump_params"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000028"	"MVDM-ZERO-DEFINITION-000028"	"bde/bdestack.c"	"d832c428e64d72b312662a716a1a468986a6f142c1102bd2264849633526e86c"	"35"	"external-or-unspecified"	"look_for_near"	"look_for_near"	"raw-ctags-symbol"	""	"int look_for_near(ULONG pbp,WORD cs,WORD ss,WORD bp,int framed,ULONG csBase,int mode,BOOL fUseSymbols,BOOL fParams)"	"linkable:look_for_near"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000029"	"MVDM-ZERO-DEFINITION-000029"	"bde/bdestack.c"	"d832c428e64d72b312662a716a1a468986a6f142c1102bd2264849633526e86c"	"208"	"external-or-unspecified"	"look_for_far"	"look_for_far"	"raw-ctags-symbol"	""	"int look_for_far(ULONG pbp,WORD * cs,WORD ss,WORD bp,int framed,ULONG * csBase,int mode,BOOL fUseSymbols,BOOL fParams)"	"linkable:look_for_far"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000030"	"MVDM-ZERO-DEFINITION-000030"	"bde/bdestack.c"	"d832c428e64d72b312662a716a1a468986a6f142c1102bd2264849633526e86c"	"429"	"external-or-unspecified"	"scan_for_frameless"	"scan_for_frameless"	"raw-ctags-symbol"	""	"int scan_for_frameless(WORD ss,WORD sp,WORD next_bp,WORD * cs,ULONG ssBase,ULONG * csBase,int limit,int mode,BOOL fUseSymbols,BOOL fParams)"	"linkable:scan_for_frameless"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000031"	"MVDM-ZERO-DEFINITION-000031"	"bde/bdestack.c"	"d832c428e64d72b312662a716a1a468986a6f142c1102bd2264849633526e86c"	"476"	"external-or-unspecified"	"stack_trace"	"stack_trace"	"raw-ctags-symbol"	""	"void stack_trace(WORD ss,ULONG ssBase,WORD sp,WORD bp,WORD cs,ULONG csBase,int limit,int mode,BOOL fUseSymbols,BOOL fGuessFrameless,BOOL fParams)"	"linkable:stack_trace"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000032"	"MVDM-ZERO-DEFINITION-000032"	"bde/bdestack.c"	"d832c428e64d72b312662a716a1a468986a6f142c1102bd2264849633526e86c"	"566"	"external-or-unspecified"	"WalkStack"	"WalkStack"	"raw-ctags-symbol"	""	"VOID WalkStack()"	"linkable:WalkStack"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000033"	"MVDM-ZERO-DEFINITION-000033"	"bde/bdestack.c"	"d832c428e64d72b312662a716a1a468986a6f142c1102bd2264849633526e86c"	"611"	"external-or-unspecified"	"WalkStackVerbose"	"WalkStackVerbose"	"raw-ctags-symbol"	""	"VOID WalkStackVerbose()"	"linkable:WalkStackVerbose"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000034"	"MVDM-ZERO-DEFINITION-000034"	"bde/bdesym.c"	"c885aea477f81e03faf75c1f6fad6af2782660f005ddb597ba45059b3037c096"	"6"	"external-or-unspecified"	"read_name"	"read_name"	"raw-ctags-symbol"	""	"int read_name(int ifile,LPSTR pch)"	"linkable:read_name"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000035"	"MVDM-ZERO-DEFINITION-000035"	"bde/bdesym.c"	"c885aea477f81e03faf75c1f6fad6af2782660f005ddb597ba45059b3037c096"	"29"	"external-or-unspecified"	"FindExport"	"FindExport"	"raw-ctags-symbol"	""	"BOOL FindExport(LPSTR filename,WORD segment,WORD offset,LPSTR sym_text,int direction,LONG * dist)"	"linkable:FindExport"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000036"	"MVDM-ZERO-DEFINITION-000036"	"bde/bdesym.c"	"c885aea477f81e03faf75c1f6fad6af2782660f005ddb597ba45059b3037c096"	"235"	"external-or-unspecified"	"read_symbol"	"read_symbol"	"raw-ctags-symbol"	""	"int read_symbol(int ifile,LPSTR pch,LONG * offset)"	"linkable:read_symbol"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000037"	"MVDM-ZERO-DEFINITION-000037"	"bde/bdesym.c"	"c885aea477f81e03faf75c1f6fad6af2782660f005ddb597ba45059b3037c096"	"255"	"external-or-unspecified"	"FindSymbol"	"FindSymbol"	"raw-ctags-symbol"	""	"BOOL FindSymbol(WORD selector,LONG offset,LPSTR sym_text,LONG * dist,int direction,int mode)"	"linkable:FindSymbol"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000038"	"MVDM-ZERO-DEFINITION-000038"	"bde/bdesym.c"	"c885aea477f81e03faf75c1f6fad6af2782660f005ddb597ba45059b3037c096"	"529"	"external-or-unspecified"	"FindAddress"	"FindAddress"	"raw-ctags-symbol"	""	"BOOL FindAddress(WORD * selector,LONG * offset,LPSTR sym_text,int mode)"	"linkable:FindAddress"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000039"	"MVDM-ZERO-DEFINITION-000039"	"bde/bdesym.c"	"c885aea477f81e03faf75c1f6fad6af2782660f005ddb597ba45059b3037c096"	"781"	"external-or-unspecified"	"ListNear"	"ListNear"	"raw-ctags-symbol"	""	"VOID ListNear()"	"linkable:ListNear"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000040"	"MVDM-ZERO-DEFINITION-000040"	"bde/bdesym.c"	"c885aea477f81e03faf75c1f6fad6af2782660f005ddb597ba45059b3037c096"	"833"	"external-or-unspecified"	"EvaluateSymbol"	"EvaluateSymbol"	"raw-ctags-symbol"	""	"VOID EvaluateSymbol()"	"linkable:EvaluateSymbol"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000041"	"MVDM-ZERO-DEFINITION-000041"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"6"	"external-or-unspecified"	"ReadProcessMem"	"ReadProcessMem"	"raw-ctags-symbol"	""	"BOOL WINAPI ReadProcessMem(HANDLE hProcess,LPVOID lpBaseAddress,LPVOID lpBuffer,DWORD nSize,LPDWORD lpNumberOfBytesRead)"	"linkable:ReadProcessMem"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000042"	"MVDM-ZERO-DEFINITION-000042"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"23"	"external-or-unspecified"	"WriteProcessMem"	"WriteProcessMem"	"raw-ctags-symbol"	""	"BOOL WINAPI WriteProcessMem(HANDLE hProcess,LPVOID lpBaseAddress,LPVOID lpBuffer,DWORD nSize,LPDWORD lpNumberOfBytesWritten)"	"linkable:WriteProcessMem"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000043"	"MVDM-ZERO-DEFINITION-000043"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"42"	"external-or-unspecified"	"GetRegValue"	"GetRegValue"	"raw-ctags-symbol"	""	"ULONG GetRegValue(NT_CPU_REG reg,BOOL bInNano,ULONG UMask)"	"linkable:GetRegValue"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000044"	"MVDM-ZERO-DEFINITION-000044"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"71"	"external-or-unspecified"	"GetEspValue"	"GetEspValue"	"raw-ctags-symbol"	""	"ULONG GetEspValue(NT_CPU_INFO nt_cpu_info,BOOL bInNano)"	"linkable:GetEspValue"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000045"	"MVDM-ZERO-DEFINITION-000045"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"103"	"external-or-unspecified"	"GetContext"	"GetContext"	"raw-ctags-symbol"	""	"int GetContext(VDMCONTEXT * lpContext)"	"linkable:GetContext"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000046"	"MVDM-ZERO-DEFINITION-000046"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"226"	"external-or-unspecified"	"GetIntelBase"	"GetIntelBase"	"raw-ctags-symbol"	""	"ULONG GetIntelBase(VOID)"	"linkable:GetIntelBase"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000047"	"MVDM-ZERO-DEFINITION-000047"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"254"	"external-or-unspecified"	"read_dword"	"read_dword"	"raw-ctags-symbol"	""	"DWORD read_dword(ULONG lpAddress,BOOL bSafe)"	"linkable:read_dword"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000048"	"MVDM-ZERO-DEFINITION-000048"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"277"	"external-or-unspecified"	"read_word"	"read_word"	"raw-ctags-symbol"	""	"WORD read_word(ULONG lpAddress,BOOL bSafe)"	"linkable:read_word"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000049"	"MVDM-ZERO-DEFINITION-000049"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"300"	"external-or-unspecified"	"read_byte"	"read_byte"	"raw-ctags-symbol"	""	"BYTE read_byte(ULONG lpAddress,BOOL bSafe)"	"linkable:read_byte"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000050"	"MVDM-ZERO-DEFINITION-000050"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"323"	"external-or-unspecified"	"read_gnode"	"read_gnode"	"raw-ctags-symbol"	""	"BOOL read_gnode(ULONG lpAddress,PGNODE p,BOOL bSafe)"	"linkable:read_gnode"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000051"	"MVDM-ZERO-DEFINITION-000051"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"346"	"external-or-unspecified"	"read_gnode32"	"read_gnode32"	"raw-ctags-symbol"	""	"BOOL read_gnode32(ULONG lpAddress,PGNODE32 p,BOOL bSafe)"	"linkable:read_gnode32"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000052"	"MVDM-ZERO-DEFINITION-000052"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"370"	"external-or-unspecified"	"GetDescriptorData"	"GetDescriptorData"	"raw-ctags-symbol"	""	"BOOL GetDescriptorData(WORD selector,LPVDMLDT_ENTRY pdte)"	"linkable:GetDescriptorData"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000053"	"MVDM-ZERO-DEFINITION-000053"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"428"	"external-or-unspecified"	"GetInfoFromSelector"	"GetInfoFromSelector"	"raw-ctags-symbol"	""	"ULONG GetInfoFromSelector(WORD selector,int mode,SELECTORINFO * si)"	"linkable:GetInfoFromSelector"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000054"	"MVDM-ZERO-DEFINITION-000054"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"528"	"external-or-unspecified"	"SkipToNextWhiteSpace"	"SkipToNextWhiteSpace"	"raw-ctags-symbol"	""	"BOOL SkipToNextWhiteSpace(VOID)"	"linkable:SkipToNextWhiteSpace"	"tool-only"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000055"	"MVDM-ZERO-DEFINITION-000055"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"544"	"external-or-unspecified"	"GetNextToken"	"GetNextToken"	"raw-ctags-symbol"	""	"BOOL GetNextToken(VOID)"	"linkable:GetNextToken"	"tool-only"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000056"	"MVDM-ZERO-DEFINITION-000056"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"561"	"external-or-unspecified"	"ParseIntelAddress"	"ParseIntelAddress"	"raw-ctags-symbol"	""	"BOOL ParseIntelAddress(int * pMode,WORD * pSelector,PULONG pOffset)"	"linkable:ParseIntelAddress"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000057"	"MVDM-ZERO-DEFINITION-000057"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"34"	"external-or-unspecified"	"Unassemble"	"Unassemble"	"raw-ctags-symbol"	""	"VOID Unassemble(VOID)"	"linkable:Unassemble"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000058"	"MVDM-ZERO-DEFINITION-000058"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1396"	"external-or-unspecified"	"AppendString"	"AppendString"	"raw-ctags-symbol"	""	"void AppendString(char * str)"	"linkable:AppendString"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000059"	"MVDM-ZERO-DEFINITION-000059"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1402"	"external-or-unspecified"	"ExtraString"	"ExtraString"	"raw-ctags-symbol"	""	"void ExtraString(char * str)"	"linkable:ExtraString"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000060"	"MVDM-ZERO-DEFINITION-000060"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1414"	"external-or-unspecified"	"unassemble_one"	"unassemble_one"	"raw-ctags-symbol"	""	"int unassemble_one(BYTE * pInstrStart,BOOL bDefaultBig,WORD wInstrSeg,DWORD dwInstrOff,char * pchOutput,char * pchExtra)"	"linkable:unassemble_one"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000061"	"MVDM-ZERO-DEFINITION-000061"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1497"	"external-or-unspecified"	"safe_read_byte"	"safe_read_byte"	"raw-ctags-symbol"	""	"BOOL safe_read_byte(ADDR addr,BYTE * pb)"	"linkable:safe_read_byte"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000062"	"MVDM-ZERO-DEFINITION-000062"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1518"	"external-or-unspecified"	"safe_read_short"	"safe_read_short"	"raw-ctags-symbol"	""	"BOOL safe_read_short(ADDR addr,SHORT * ps)"	"linkable:safe_read_short"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000063"	"MVDM-ZERO-DEFINITION-000063"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1538"	"external-or-unspecified"	"safe_read_long"	"safe_read_long"	"raw-ctags-symbol"	""	"BOOL safe_read_long(ADDR addr,LONG * pl)"	"linkable:safe_read_long"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000064"	"MVDM-ZERO-DEFINITION-000064"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1559"	"external-or-unspecified"	"Dreg1B"	"Dreg1B"	"raw-ctags-symbol"	""	"int Dreg1B(LPBYTE lpB)"	"linkable:Dreg1B"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000065"	"MVDM-ZERO-DEFINITION-000065"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1568"	"external-or-unspecified"	"Dreg1W"	"Dreg1W"	"raw-ctags-symbol"	""	"int Dreg1W(LPBYTE lpB)"	"linkable:Dreg1W"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000066"	"MVDM-ZERO-DEFINITION-000066"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1580"	"external-or-unspecified"	"Dreg2B"	"Dreg2B"	"raw-ctags-symbol"	""	"int Dreg2B(LPBYTE lpB)"	"linkable:Dreg2B"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000067"	"MVDM-ZERO-DEFINITION-000067"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1589"	"external-or-unspecified"	"Dreg2W"	"Dreg2W"	"raw-ctags-symbol"	""	"int Dreg2W(LPBYTE lpB)"	"linkable:Dreg2W"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000068"	"MVDM-ZERO-DEFINITION-000068"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1601"	"external-or-unspecified"	"DmodrmB"	"DmodrmB"	"raw-ctags-symbol"	""	"int DmodrmB(LPBYTE lpB)"	"linkable:DmodrmB"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000069"	"MVDM-ZERO-DEFINITION-000069"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1658"	"external-or-unspecified"	"DmodrmW"	"DmodrmW"	"raw-ctags-symbol"	""	"int DmodrmW(LPBYTE lpB)"	"linkable:DmodrmW"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000070"	"MVDM-ZERO-DEFINITION-000070"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1728"	"external-or-unspecified"	"DisplayAddress"	"DisplayAddress"	"raw-ctags-symbol"	""	"void DisplayAddress(int mod,int rm,int sOff,int size)"	"linkable:DisplayAddress"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000071"	"MVDM-ZERO-DEFINITION-000071"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1837"	"external-or-unspecified"	"DALreg"	"DALreg"	"raw-ctags-symbol"	""	"int DALreg(LPBYTE lpB)"	"linkable:DALreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000072"	"MVDM-ZERO-DEFINITION-000072"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1844"	"external-or-unspecified"	"DAHreg"	"DAHreg"	"raw-ctags-symbol"	""	"int DAHreg(LPBYTE lpB)"	"linkable:DAHreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000073"	"MVDM-ZERO-DEFINITION-000073"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1851"	"external-or-unspecified"	"DBLreg"	"DBLreg"	"raw-ctags-symbol"	""	"int DBLreg(LPBYTE lpB)"	"linkable:DBLreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000074"	"MVDM-ZERO-DEFINITION-000074"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1858"	"external-or-unspecified"	"DBHreg"	"DBHreg"	"raw-ctags-symbol"	""	"int DBHreg(LPBYTE lpB)"	"linkable:DBHreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000075"	"MVDM-ZERO-DEFINITION-000075"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1865"	"external-or-unspecified"	"DCLreg"	"DCLreg"	"raw-ctags-symbol"	""	"int DCLreg(LPBYTE lpB)"	"linkable:DCLreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000076"	"MVDM-ZERO-DEFINITION-000076"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1872"	"external-or-unspecified"	"DCHreg"	"DCHreg"	"raw-ctags-symbol"	""	"int DCHreg(LPBYTE lpB)"	"linkable:DCHreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000077"	"MVDM-ZERO-DEFINITION-000077"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1879"	"external-or-unspecified"	"DDLreg"	"DDLreg"	"raw-ctags-symbol"	""	"int DDLreg(LPBYTE lpB)"	"linkable:DDLreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000078"	"MVDM-ZERO-DEFINITION-000078"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1886"	"external-or-unspecified"	"DDHreg"	"DDHreg"	"raw-ctags-symbol"	""	"int DDHreg(LPBYTE lpB)"	"linkable:DDHreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000079"	"MVDM-ZERO-DEFINITION-000079"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1893"	"external-or-unspecified"	"DAXreg"	"DAXreg"	"raw-ctags-symbol"	""	"int DAXreg(LPBYTE lpB)"	"linkable:DAXreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000080"	"MVDM-ZERO-DEFINITION-000080"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1903"	"external-or-unspecified"	"DBXreg"	"DBXreg"	"raw-ctags-symbol"	""	"int DBXreg(LPBYTE lpB)"	"linkable:DBXreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000081"	"MVDM-ZERO-DEFINITION-000081"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1913"	"external-or-unspecified"	"DCXreg"	"DCXreg"	"raw-ctags-symbol"	""	"int DCXreg(LPBYTE lpB)"	"linkable:DCXreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000082"	"MVDM-ZERO-DEFINITION-000082"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1923"	"external-or-unspecified"	"DDXreg"	"DDXreg"	"raw-ctags-symbol"	""	"int DDXreg(LPBYTE lpB)"	"linkable:DDXreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000083"	"MVDM-ZERO-DEFINITION-000083"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1933"	"external-or-unspecified"	"DBPreg"	"DBPreg"	"raw-ctags-symbol"	""	"int DBPreg(LPBYTE lpB)"	"linkable:DBPreg"	"tool-only"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-000084"	"MVDM-ZERO-DEFINITION-000084"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1943"	"external-or-unspecified"	"DSPreg"	"DSPreg"	"raw-ctags-symbol"	""	"int DSPreg(LPBYTE lpB)"	"linkable:DSPreg"	"tool-only"	"non-leaf"
