root	relative_path	size_bytes	sha256	file_class	source_series	final_disposition	staged_destination	provenance_reference
mvdm-guest	wow16/win87em/key	941	a7ba0fc279cd026280a7df77893e03b3b09e7ce59feda78273800d5fc1237437	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/makefile	19924	b76ec6e35f2c1285ef0c0930c4d534ca0e0a7533f8f4c3b4e53725abe3c907a4	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/switch.an	35	240c5a85eed279c2a981dc68d47e0f6c42c48ac549f2520e77650d2d795e337f	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/switch.n	35	793d286fbeb69cb54e816770e41ccd65d09cf490604fd41d7140a82cd51ed996	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/switch.src	35	f019093c79c32a5515070a05b7c59841983c8bf89c04b18491d857d6a2a01beb	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/wfpinit.asm	2373	e9a29ab808411370d6d214c5ebf22525cbb8eff36d041adb36ae6a879e97b23c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/wfpsig.asm	1197	5995b5fb3486bd64da642f3adb4f415c46c2cec73f2868ce411f565c2c5cf699	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/win87em.def	341	e58c45c66ed0b02cc6c4a0e6ee0d8d2cc73562ddb341bdaef494043ac70c594c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/win87em.h	1108	e85719d13447c27515f94395c3ea1a6d280d700e978733f8ad68e0aab7e2c10e	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/win87em2.def	424	84681eaad72622a44ce8d85a353bb958ee1dbc54f1f1e222c76d714570f8be8c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/win87em3.def	469	3f6623f63573066e2a080ebd2c317c922bd045a29afabb5a9dcdf4bd10c4d454	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/win87hdr.txt	2343	7e401a1c3a23f664c62941172036b55aa2b7bb0333e9d58e297e6531bdee0b22	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/win87em/win87std.def	466	8cec4d7b26a1787201e4acbb38aeeb65230429eba9aad15487f4a378c6e00d4b	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/makefile	2744	79f795410cf3130439eed2572e2581b8d4224ce2881ec266248289ae2df11378	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/winoldap.c	1037	dab0023993ad00ce173c6e31fc6061e398781970d52a46d7a9145c023c858621	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/winoldap.def	156	1cb664c195169c5ae48f15290834323fa8a8bb71eac9e5fa87b036a298e076bb	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/winoldap.lrf	129	47b6dc78bba25a7f1085dfc9dc574e0fd5a1abe0e3d85e8c0f76cacf64af82bd	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/winoldap.map	3772	fa1d393ca2190d4b391716beb0d9d961ed5ec35db69a61268dee1e7813378b01	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/WINOLDAP.MOD	2112	cc9c8bc27e11843c6739d0798efa2ac41c4ef71a6a34b68f1af38640a2bbcc7f	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/winoldap.obj	325	d08f178ebccc9cfd177ed62be4d0833633dc3efb13ac91d258564e66ec992cb0	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/winoldap.rc	241	b96d5787fb51497718fe7e394629f7b6453225ff36425dbe58390d0249cf711f	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/winoldap.rcv	341	74ed8c59044ff4880a98c95fbef601b2a987ac5903ae9cef3babbd870bfa2db5	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/WINOLDAP.RES	520	467da0f2d558f2df5a4db40c04ee8f85ddbb0d4d1fa615dad03a0e77a76582d2	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winoldap/winoldap.sym	468	6e7f9232ad6b318e1461014c15838332c982325ecb30eade5eb80e103ff7d6a0	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/makefile	2320	0b595d22ac1d238437884f03e3ee0bc1027dfbb80bc018d32d2ec9b67fd9f5b0	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/winsock.asm	3031	2fdb30852982dbcf6a6c73ac4cd6440d48238407be5e96b4a7bd49afcd357ba1	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/winsock.def	2943	a31b511502a509dc88cfc3bd5470b9bea7bccfa2410b540b63bf3e678e8dbc7e	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/WINSOCK.DLL	2880	629e86c59c83f66d3623388b9ed6ae9d5a664979e588a9eb45b8a54441126fd9	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/winsock.lrf	87	45d866720fcf4e408d0fdfe4b4c42a20a0da45455c4a96093a60f0f90b5d4c48	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/winsock.map	8146	ffc602c69ee326137fbcf47761e4bab65f6ecd994548fdeca11e7eec68aa7057	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/winsock.OBJ	2552	94c6def240007cde676a969ac0b88728c2aeafd9c52dc0c7a145e5e5bb00fa08	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/winsock.rc	240	32e7d0766f804f0ee1ff16e6a4b451af70cf21c1b52cf146ff3fb0d8aab07631	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/winsock.rcv	559	7c47631896f4f1b190d67d40ffd759fa9ba21a11b8f95c63203e7ea58443adba	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/WINSOCK.RES	516	67cec54ba7ee6fe306cfcbd666ed8a9f8516318af905e6d58c76467f15f88b1d	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winsock/winsock.sym	1140	d71121d84b386c8038e5535dddc92a2b9da94310a07711c578585c378690f313	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/makefile	2418	05328803a15bcecafba9b5e799bf4911259d0c5a2d97bb1488289f5b5d3869e4	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/winspool.asm	1321	bd07fd780d15b5c51ab442967dfda37d1a3d4a7abc7f5d1f87d1ec0d5689e59c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/winspool.def	339	592e4a7fd82be787b7512c7e906c8928a34e984e89f84c5ac6d3e0d487dbe4fa	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/WINSPOOL.EXE	2112	e4e787340f124476090ed0f22837d7d7acab37fd7bbe49db46cae9ac4944d535	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/winspool.lrf	91	363ec5c2107b574649e4d86477b8492c8034777392b639fa46d944fe60f4c564	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/winspool.LST	106595	6dd760f0fa2e6950c2fbf3c0b3eaa02fea283728099bb6a9698c320d108b71a7	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/winspool.map	2841	a748c3c22a224655301547d643c7eac8045fa1ad4af7f95fd080785a4d93de63	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/winspool.OBJ	674	e86b9bf7b719f48ff910cef9740dbafa384f1d2b803db7ebc0c6ab1dcd9b7f63	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/winspool.rc	241	d7fe7078c5a5b3d272485769d6ea67d7a133907cc9bc6433746977795d133fed	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/winspool.rcv	660	284514919cc372b858c7139b5905d35a44f7cc7e8e1e047bbdc126ffdf44f4bb	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/WINSPOOL.RES	552	e452a12ee6eb459bac65af2af0015d9e3d2b41feeae229194058481218f736d6	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/winspool/winspool.sym	324	2a90e577aad2708aba15ca424ce602e7a76dde95c01b7006beec4bcb1be197a9	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/makefile	2906	8bd02ad8a2dd996c0acdcc0b78c32f2229b61a471a5b0ff128f8733456ca6ed0	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/wowdeb.c	7659	2a4addc6c192099c75b328f722315e49ef0a2ae0df67cb326cbd8a35a9919ffb	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/wowdeb.def	182	dec650340062a2b3da2371a1c07abb2266ddcaaed8c0da706729642eb0d07315	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/WOWDEB.EXE	3952	b0156dc5fa0233fc92d577a3988a5be548445347babd841620f1e0c0421d79c0	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/wowdeb.lrf	108	d944876a4606b45b7423d01c5adcb0795df3721254cf9d13f98df3c005690b44	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/wowdeb.map	5716	e1fb1285dced0db81494455612b8870aec9cffab9cf9815cf5a19f2f3db50153	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/wowdeb.obj	2812	e379cd3ae437c4f52f24f92c73ea33d08312a8876945ad735cb832494fc048f8	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/wowdeb.rc	239	4598fe536f544e7e0adf66ed715137650226605dd8b86c747a76acc45418a964	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/wowdeb.rcv	929	2421ece41d9ae785de138d56704c39329fc75a637ccf3e4ac493b12cc2bf7a79	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/WOWDEB.RES	508	5490fb1eeae9c3ad5aa7157943d65c895ed05ec347e059499331b87c9795b8da	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/wowdeb/wowdeb.sym	788	ced464218f2e175d173d12a540c16df7229e088e163f82b6e0298fb337b5fd41	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/8514btns.bmp	1422	7b3231b9ad35905a110da98171860759f83cff1b0e6c3180d990fa7119421868	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/8514mrks.bmp	266	cb6819f2c22007298767aa9681616811204ece57fe1a61af8d60db302496f087	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/aaa.c	357	d74ab14c050e03b3284d9667a84a4bf5c49f9279b3b2751c62156debbdfd245c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/addprm.c	13864	8036b996d2aaf18bdf42016d47e7c19c4c36f0d3bc3a43952b840d4931aea770	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/addprm.obj	4135	6b890812b6fdd8f1b087b442a3517e953125d728e7e31d43588ea5a2e222ca3f	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/bitmaps.h	731	75121e09a90049b78522929ea56da139b1f7e3930b9c1b9dd4b11711f03dc1c3	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/cache.c	20127	b36adf0b12d2f362fbf7f1206dd4075fef88ad8bf42b390ef84b062f0cb40da8	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/cache.obj	4852	54af7ade71d4781d229683a80f66521c33ea3a900d19d3e6d6f13f2ab135bb42	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/center.bms	376	52fd44c817046958d1a7610ebe9f5c51f9b2eedb7e0e29d9e5698018ab10517f	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/cgabtns.bmp	634	f4262fe75684713f356406072ec8089c5ff86bb7110d3ba208c54d1a14a7c873	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/cgamarks.bmp	118	1843714ac00d2fa36bd52c4b55e519d0042606b6734a5ada5ca9808fd41e6c3c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/ch.h	7495	081423e80dc84fe4549e75bb808fd3c6771fb39b46da49979280306e3913a7fa	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/chlook.c	10032	d7293ad79dafd8cb5f6fedb4e8176e07e18388d7ac69902ff7357293d569637e	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/chngwin.c	9581	dfcce220d337d11d34a27dd337b761892711b4142c9ff3f3786105337e20cbe7	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/chngwin.obj	2647	baced15ca603c14a14927ffe00d6f95296959fc25464025fcc56361bf82b8a25	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/clipbord.c	23307	2f497e581fd15d90be3905744c4c2b62070c6028044bae9d84c09a34d94f5ac6	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/clipbord.obj	7166	1912b50eeae9f405da91a32fecc16516aba35b7b16f74961560821485a1ae025	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/clipbrd2.c	26593	192c1e68950db0706f099265523af5d4626425c9b60a1bf7070fea996cf00a14	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/clipbrd2.obj	5298	8be0e7b352a919b9821878eb6f9f1580760c0fc4eb41ed5a49727ce9fca6e134	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/clipdisp.c	6900	153993307f529de5f09bc59d4f06a6c62fb71d7224b2847ba972f7c9e1ad094b	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/clipdisp.obj	2775	6697dea2856f1084a2e4506953caa753d920c263869a76e77b963a4e2680ab42	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/cmacros2.inc	17118	4fcc346a6d582dcff0846e6cf7fdb3cd4db5dcddfbc4e422736cb3a5c43bf830	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/cmacros3.inc	17118	d4a33c1a9e713378b26d5a9798f1b9820d8ec47f47f74e6e31f62845676b3366	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/cmd.c	17135	c0316b267a455bd98067f43739f0a756c958144d2bc806a43b2795c2e4e2f845	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/cmd.obj	2010	49d0c62c981e5e62872add15168b9a388edd2dd2d8a55c76a3cb4e12a9a71217	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/cmddefs.h	4605	f820e5087849fc6740c712cfadbf0e4886d106e9bb6635ecc3470f2130eca667	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/code.h	270	792f23d36d1a53b2b1f9d0537da46e7c734a1e5d53251890fb00769141e3c94c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/commdlg.c	12811	d1a806394022627243e51606a1ca5824fe4e7bb8f1ce33d000520f6c9cc8ae9d	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/commdlg.obj	4877	deffc1d1a79a03a984bb5dd02bf027b9e5ae03c7f934439bfac5db265287a50a	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/createww.c	26113	cad0bc405f82bf8fd37e6e1003ce9a3176a22d749445c334027b45e047782a08	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/createww.obj	7054	a12f55e5d4cc9ccfb7c8cbab1fba391668d93a447894bdbd52217d1519193fa9	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/curskeys.c	14519	02e58429472b6957f9498e7de8a7f7a71e4b6f28654a48bd88cea8bd2e920368	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/curskeys.obj	4872	281398814e813adf88d89a2ca576b25edd88a6cf302cbbf2713eba24bf411b42	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/d_disp.c	56841	a00b3f53a3a31038077b275aa474efaca2a39166edd9a90e67886326c77f940a	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/d_form1.c	83461	56049e1382281bac3db2a780c7134a880ec7e2a09735e1efb788678f89e91f43	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/d_selec2.c	14479	358de37d9871c983b2cfc77c7acb9d2dc5a21f22e4743bcd12925ab7cc0b0d22	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/dbcs.h	396	6fffb81952b772608fd10ab7f395c1f36ae81d1b480d3fd20f4b24f2710c48df	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/debug.c	8672	090b38ef38690a49d31b9f2cc528244f19b48d679ba5eccb60a94e9c41154320	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/debug.h	418	f8707aa4396244d43c4263ed9d9ac958b81e7cee4096bca59a6d424458781a13	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/debug.obj	203	4509708d14b6af249f9bc2219da73a6213ec505ea6235626b1f226b04a49e7f9	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diaalert.c	22922	3008b8f20600447967e2d9d663adf20b5cae0ae98b3733ba83197fe3aeb40632	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diaalert.obj	5153	0c6cc743fe5e062f51b94bd59bbadc8f5d8c32f4050920bb543271abf426ce99	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diachgpr.c	18765	b56f64052473fc014a231b175178f9ea6c0139e7378c848baba668d4f3c37aa8	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diadiv.c	19828	8477b9127e8feba8edcab090f225911c82d8373e1d0dbeec20db858f5bffcb08	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diadiv.obj	4657	fc5122c91103492f88cee03405386a21ba06a3b55bc1cdfce81a02ab8bc65c5c	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diapara.c	11833	7d5368f1a2b7e467f1d5e0ef572cbf9cd8808f8bb95f169e3b8e692029ccaab2	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diapara.obj	1842	dfd86c5d56cfdf69ba1270e09dd036b930f64b28896c8304c3101ff9a8bfee6b	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diaprint.c	13007	c638e3704a1428823e1cbf1eeb4d294dc2f7d56a9e6fb88dbce4e5e2be165ea6	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diarepag.c	15205	67a8cf2f0ae26e5a79fb58e11eeff36580ebef0e2e951212de3aedd4bce5c197	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diarepag.obj	4158	62c2a0b4b770bc4bd9982878c309dcc8eb925ff6d6e359088620235b4e0db3d6	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diasubs.c	16031	c3587e6e1061e9385078d3521913adcb33931faa05f435f3d6ae689831bbf20b	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/diasubs.obj	2590	a8c1bc89d8691c92f4957b05ccdc7e7f2025ec79b62136b56a6d4ed90dc51c14	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/disp.c	48904	a8a7fb5adcb389288d0c90772c77ee560890c7c598028381f676a5c39abcfe13	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/disp.obj	9596	e4dacc97746a3ea95bd17e8e451e69891e7351ea607209ca4d6200fdcedf6706	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/dispdefs.h	2469	79131edfe5ab2bea334702d20eca5b8107f06683f57ebe44f164a0054c04806b	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/dlgdefs.h	4310	d4a893f19c67d9eea06b7229f98ab2ecae6670d7f98edd703ffccb49d495d8a9	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/doc.c	13266	0a5087cba747bb3fbdb68e422893bb0b4d1fe1f46d4019870c38b9cd52fd4cb5	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/doc.obj	985	eb1a4a07a8dd872147c420fdb3e75230a0fc16605cac8c30303cddfd3c17902a	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/docdefs.h	2538	c834338613f1e55b5a55ca63f8bf807b224a80a26889ec2ff2da2c7c0f12c347	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/write/doprm.c	10230	823ba1ad56c899b5cbdb950f76f2110d2539055c470b474b51c86f0e59d22d4c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
