"edge_id"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"delimiter"	"include_spelling"	"textual_resolution"	"resolved_selected_path"	"resolved_selected_package"	"evidence"
"MVDM-INCLUDE-00127"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"20"	"<"	"fcntl.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demhndl.c:20"
"MVDM-INCLUDE-00128"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"21"	"<"	"vrnmpipe.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demhndl.c:21"
"MVDM-INCLUDE-00129"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"22"	"<"	"exterr.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demhndl.c:22"
"MVDM-INCLUDE-00130"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"23"	"<"	"mvdm.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demhndl.c:23"
"MVDM-INCLUDE-00131"	"MVDM-FILE-0046"	"dos/dem/demioctl.c"	"dos"	"11"	""""	"dem.h"	"selected-mvdm-relative"	"dos/dem/dem.h"	"dos"	"dos/dem/demioctl.c:11"
"MVDM-INCLUDE-00132"	"MVDM-FILE-0046"	"dos/dem/demioctl.c"	"dos"	"12"	""""	"demmsg.h"	"selected-mvdm-relative"	"dos/dem/demmsg.h"	"dos"	"dos/dem/demioctl.c:12"
"MVDM-INCLUDE-00133"	"MVDM-FILE-0046"	"dos/dem/demioctl.c"	"dos"	"14"	"<"	"softpc.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demioctl.c:14"
"MVDM-INCLUDE-00134"	"MVDM-FILE-0046"	"dos/dem/demioctl.c"	"dos"	"15"	"<"	"winbase.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demioctl.c:15"
"MVDM-INCLUDE-00135"	"MVDM-FILE-0046"	"dos/dem/demioctl.c"	"dos"	"16"	""""	"demdasd.h"	"selected-mvdm-relative"	"dos/dem/demdasd.h"	"dos"	"dos/dem/demioctl.c:16"
"MVDM-INCLUDE-00136"	"MVDM-FILE-0047"	"dos/dem/demlabel.c"	"dos"	"12"	""""	"dem.h"	"selected-mvdm-relative"	"dos/dem/dem.h"	"dos"	"dos/dem/demlabel.c:12"
"MVDM-INCLUDE-00137"	"MVDM-FILE-0047"	"dos/dem/demlabel.c"	"dos"	"13"	""""	"demmsg.h"	"selected-mvdm-relative"	"dos/dem/demmsg.h"	"dos"	"dos/dem/demlabel.c:13"
"MVDM-INCLUDE-00138"	"MVDM-FILE-0047"	"dos/dem/demlabel.c"	"dos"	"15"	"<"	"softpc.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demlabel.c:15"
"MVDM-INCLUDE-00139"	"MVDM-FILE-0047"	"dos/dem/demlabel.c"	"dos"	"17"	"<"	"winbase.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demlabel.c:17"
"MVDM-INCLUDE-00140"	"MVDM-FILE-0048"	"dos/dem/demlock.c"	"dos"	"10"	""""	"dem.h"	"selected-mvdm-relative"	"dos/dem/dem.h"	"dos"	"dos/dem/demlock.c:10"
"MVDM-INCLUDE-00141"	"MVDM-FILE-0048"	"dos/dem/demlock.c"	"dos"	"11"	""""	"demmsg.h"	"selected-mvdm-relative"	"dos/dem/demmsg.h"	"dos"	"dos/dem/demlock.c:11"
"MVDM-INCLUDE-00142"	"MVDM-FILE-0048"	"dos/dem/demlock.c"	"dos"	"13"	"<"	"softpc.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demlock.c:13"
"MVDM-INCLUDE-00143"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"10"	""""	"dem.h"	"selected-mvdm-relative"	"dos/dem/dem.h"	"dos"	"dos/dem/demmisc.c:10"
"MVDM-INCLUDE-00144"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"11"	""""	"demmsg.h"	"selected-mvdm-relative"	"dos/dem/demmsg.h"	"dos"	"dos/dem/demmisc.c:11"
"MVDM-INCLUDE-00145"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"14"	"<"	"stdio.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demmisc.c:14"
"MVDM-INCLUDE-00146"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"15"	"<"	"string.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demmisc.c:15"
"MVDM-INCLUDE-00147"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"16"	"<"	"softpc.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demmisc.c:16"
"MVDM-INCLUDE-00148"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"17"	"<"	"mvdm.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demmisc.c:17"
"MVDM-INCLUDE-00149"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"18"	"<"	"dbgsvc.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demmisc.c:18"
"MVDM-INCLUDE-00150"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"19"	"<"	"nt_vdd.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demmisc.c:19"
"MVDM-INCLUDE-00151"	"MVDM-FILE-0050"	"dos/dem/demmsg.c"	"dos"	"9"	"<"	"stdio.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demmsg.c:9"
"MVDM-INCLUDE-00152"	"MVDM-FILE-0050"	"dos/dem/demmsg.c"	"dos"	"10"	"<"	"demmsg.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demmsg.c:10"
"MVDM-INCLUDE-00153"	"MVDM-FILE-0050"	"dos/dem/demmsg.c"	"dos"	"11"	""""	"dem.h"	"selected-mvdm-relative"	"dos/dem/dem.h"	"dos"	"dos/dem/demmsg.c:11"
"MVDM-INCLUDE-00154"	"MVDM-FILE-0052"	"dos/dem/demsrch.c"	"dos"	"14"	""""	"dem.h"	"selected-mvdm-relative"	"dos/dem/dem.h"	"dos"	"dos/dem/demsrch.c:14"
"MVDM-INCLUDE-00155"	"MVDM-FILE-0052"	"dos/dem/demsrch.c"	"dos"	"15"	""""	"demmsg.h"	"selected-mvdm-relative"	"dos/dem/demmsg.h"	"dos"	"dos/dem/demsrch.c:15"
"MVDM-INCLUDE-00156"	"MVDM-FILE-0052"	"dos/dem/demsrch.c"	"dos"	"16"	""""	"winbasep.h"	"unresolved-textual"	""	""	"dos/dem/demsrch.c:16"
"MVDM-INCLUDE-00157"	"MVDM-FILE-0052"	"dos/dem/demsrch.c"	"dos"	"17"	"<"	"vdm.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demsrch.c:17"
"MVDM-INCLUDE-00158"	"MVDM-FILE-0052"	"dos/dem/demsrch.c"	"dos"	"18"	"<"	"softpc.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demsrch.c:18"
"MVDM-INCLUDE-00159"	"MVDM-FILE-0052"	"dos/dem/demsrch.c"	"dos"	"19"	"<"	"mvdm.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demsrch.c:19"
"MVDM-INCLUDE-00160"	"MVDM-FILE-0052"	"dos/dem/demsrch.c"	"dos"	"20"	"<"	"memory.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demsrch.c:20"
"MVDM-INCLUDE-00161"	"MVDM-FILE-0052"	"dos/dem/demsrch.c"	"dos"	"21"	"<"	"nt_vdd.h"	"toolchain-or-sdk-textual"	""	""	"dos/dem/demsrch.c:21"
"MVDM-INCLUDE-00162"	"MVDM-FILE-0117"	"dpmi32/buffer.c"	"dpmi32"	"23"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/buffer.c:23"
"MVDM-INCLUDE-00163"	"MVDM-FILE-0117"	"dpmi32/buffer.c"	"dpmi32"	"25"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/buffer.c:25"
"MVDM-INCLUDE-00164"	"MVDM-FILE-0118"	"dpmi32/data.c"	"dpmi32"	"23"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/data.c:23"
"MVDM-INCLUDE-00165"	"MVDM-FILE-0119"	"dpmi32/debug.c"	"dpmi32"	"19"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/debug.c:19"
"MVDM-INCLUDE-00166"	"MVDM-FILE-0119"	"dpmi32/debug.c"	"dpmi32"	"21"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/debug.c:21"
"MVDM-INCLUDE-00167"	"MVDM-FILE-0120"	"dpmi32/dpmi32.c"	"dpmi32"	"23"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/dpmi32.c:23"
"MVDM-INCLUDE-00168"	"MVDM-FILE-0120"	"dpmi32/dpmi32.c"	"dpmi32"	"25"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/dpmi32.c:25"
"MVDM-INCLUDE-00169"	"MVDM-FILE-0123"	"dpmi32/dpmiint.c"	"dpmi32"	"38"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/dpmiint.c:38"
"MVDM-INCLUDE-00170"	"MVDM-FILE-0123"	"dpmi32/dpmiint.c"	"dpmi32"	"40"	"<"	"softpc.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/dpmiint.c:40"
"MVDM-INCLUDE-00171"	"MVDM-FILE-0123"	"dpmi32/dpmiint.c"	"dpmi32"	"41"	"<"	"dpmiint.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/dpmiint.c:41"
"MVDM-INCLUDE-00172"	"MVDM-FILE-0123"	"dpmi32/dpmiint.c"	"dpmi32"	"42"	"<"	"intapi.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/dpmiint.c:42"
"MVDM-INCLUDE-00173"	"MVDM-FILE-0125"	"dpmi32/dpmimemr.c"	"dpmi32"	"30"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/dpmimemr.c:30"
"MVDM-INCLUDE-00174"	"MVDM-FILE-0125"	"dpmi32/dpmimemr.c"	"dpmi32"	"32"	"<"	"softpc.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/dpmimemr.c:32"
"MVDM-INCLUDE-00175"	"MVDM-FILE-0125"	"dpmi32/dpmimemr.c"	"dpmi32"	"33"	"<"	"suballoc.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/dpmimemr.c:33"
"MVDM-INCLUDE-00176"	"MVDM-FILE-0125"	"dpmi32/dpmimemr.c"	"dpmi32"	"34"	"<"	"xmsexp.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/dpmimemr.c:34"
"MVDM-INCLUDE-00177"	"MVDM-FILE-0125"	"dpmi32/dpmimemr.c"	"dpmi32"	"35"	""""	"memapi.h"	"unresolved-textual"	""	""	"dpmi32/dpmimemr.c:35"
"MVDM-INCLUDE-00178"	"MVDM-FILE-0126"	"dpmi32/dpmimscr.c"	"dpmi32"	"22"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/dpmimscr.c:22"
"MVDM-INCLUDE-00179"	"MVDM-FILE-0126"	"dpmi32/dpmimscr.c"	"dpmi32"	"24"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/dpmimscr.c:24"
"MVDM-INCLUDE-00180"	"MVDM-FILE-0127"	"dpmi32/dpmiselr.c"	"dpmi32"	"31"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/dpmiselr.c:31"
"MVDM-INCLUDE-00181"	"MVDM-FILE-0127"	"dpmi32/dpmiselr.c"	"dpmi32"	"33"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/dpmiselr.c:33"
"MVDM-INCLUDE-00182"	"MVDM-FILE-0127"	"dpmi32/dpmiselr.c"	"dpmi32"	"34"	""""	"malloc.h"	"unresolved-textual"	""	""	"dpmi32/dpmiselr.c:34"
"MVDM-INCLUDE-00183"	"MVDM-FILE-0128"	"dpmi32/i386/dpmi386.c"	"dpmi32"	"25"	""""	"precomp.h"	"unresolved-textual"	""	""	"dpmi32/i386/dpmi386.c:25"
"MVDM-INCLUDE-00184"	"MVDM-FILE-0128"	"dpmi32/i386/dpmi386.c"	"dpmi32"	"27"	"<"	"softpc.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/i386/dpmi386.c:27"
"MVDM-INCLUDE-00185"	"MVDM-FILE-0128"	"dpmi32/i386/dpmi386.c"	"dpmi32"	"28"	"<"	"memory.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/i386/dpmi386.c:28"
"MVDM-INCLUDE-00186"	"MVDM-FILE-0128"	"dpmi32/i386/dpmi386.c"	"dpmi32"	"29"	"<"	"malloc.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/i386/dpmi386.c:29"
"MVDM-INCLUDE-00187"	"MVDM-FILE-0129"	"dpmi32/i386/dpmimem.c"	"dpmi32"	"30"	""""	"precomp.h"	"unresolved-textual"	""	""	"dpmi32/i386/dpmimem.c:30"
"MVDM-INCLUDE-00188"	"MVDM-FILE-0129"	"dpmi32/i386/dpmimem.c"	"dpmi32"	"32"	"<"	"softpc.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/i386/dpmimem.c:32"
"MVDM-INCLUDE-00189"	"MVDM-FILE-0129"	"dpmi32/i386/dpmimem.c"	"dpmi32"	"33"	"<"	"suballoc.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/i386/dpmimem.c:33"
"MVDM-INCLUDE-00190"	"MVDM-FILE-0129"	"dpmi32/i386/dpmimem.c"	"dpmi32"	"34"	"<"	"xmsexp.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/i386/dpmimem.c:34"
"MVDM-INCLUDE-00191"	"MVDM-FILE-0130"	"dpmi32/i386/dpmimisc.c"	"dpmi32"	"22"	""""	"precomp.h"	"unresolved-textual"	""	""	"dpmi32/i386/dpmimisc.c:22"
"MVDM-INCLUDE-00192"	"MVDM-FILE-0130"	"dpmi32/i386/dpmimisc.c"	"dpmi32"	"24"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/i386/dpmimisc.c:24"
"MVDM-INCLUDE-00193"	"MVDM-FILE-0130"	"dpmi32/i386/dpmimisc.c"	"dpmi32"	"25"	""""	"stdio.h"	"unresolved-textual"	""	""	"dpmi32/i386/dpmimisc.c:25"
"MVDM-INCLUDE-00194"	"MVDM-FILE-0131"	"dpmi32/int21map.c"	"dpmi32"	"23"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/int21map.c:23"
"MVDM-INCLUDE-00195"	"MVDM-FILE-0131"	"dpmi32/int21map.c"	"dpmi32"	"25"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/int21map.c:25"
"MVDM-INCLUDE-00196"	"MVDM-FILE-0131"	"dpmi32/int21map.c"	"dpmi32"	"26"	""""	"xlathlp.h"	"selected-mvdm-relative"	"dpmi32/xlathlp.h"	"dpmi32"	"dpmi32/int21map.c:26"
"MVDM-INCLUDE-00197"	"MVDM-FILE-0133"	"dpmi32/modesw.c"	"dpmi32"	"23"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/modesw.c:23"
"MVDM-INCLUDE-00198"	"MVDM-FILE-0133"	"dpmi32/modesw.c"	"dpmi32"	"25"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/modesw.c:25"
"MVDM-INCLUDE-00199"	"MVDM-FILE-0135"	"dpmi32/register.c"	"dpmi32"	"28"	"<"	"precomp.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/register.c:28"
"MVDM-INCLUDE-00200"	"MVDM-FILE-0135"	"dpmi32/register.c"	"dpmi32"	"31"	"<"	"softpc.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/register.c:31"
"MVDM-INCLUDE-00201"	"MVDM-FILE-0136"	"dpmi32/savestat.c"	"dpmi32"	"20"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/savestat.c:20"
"MVDM-INCLUDE-00202"	"MVDM-FILE-0136"	"dpmi32/savestat.c"	"dpmi32"	"22"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/savestat.c:22"
"MVDM-INCLUDE-00203"	"MVDM-FILE-0136"	"dpmi32/savestat.c"	"dpmi32"	"23"	"<"	"malloc.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/savestat.c:23"
"MVDM-INCLUDE-00204"	"MVDM-FILE-0138"	"dpmi32/stack.c"	"dpmi32"	"20"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/stack.c:20"
"MVDM-INCLUDE-00205"	"MVDM-FILE-0138"	"dpmi32/stack.c"	"dpmi32"	"22"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/stack.c:22"
"MVDM-INCLUDE-00206"	"MVDM-FILE-0139"	"dpmi32/vxd.c"	"dpmi32"	"19"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/vxd.c:19"
"MVDM-INCLUDE-00207"	"MVDM-FILE-0139"	"dpmi32/vxd.c"	"dpmi32"	"21"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/vxd.c:21"
"MVDM-INCLUDE-00208"	"MVDM-FILE-0141"	"dpmi32/xmem.c"	"dpmi32"	"29"	""""	"precomp.h"	"selected-mvdm-relative"	"dpmi32/precomp.h"	"dpmi32"	"dpmi32/xmem.c:29"
"MVDM-INCLUDE-00209"	"MVDM-FILE-0141"	"dpmi32/xmem.c"	"dpmi32"	"31"	""""	"softpc.h"	"unresolved-textual"	""	""	"dpmi32/xmem.c:31"
"MVDM-INCLUDE-00210"	"MVDM-FILE-0141"	"dpmi32/xmem.c"	"dpmi32"	"32"	"<"	"malloc.h"	"toolchain-or-sdk-textual"	""	""	"dpmi32/xmem.c:32"
"MVDM-INCLUDE-00211"	"MVDM-FILE-0149"	"fax/wowfax/wowfax.c"	"fax"	"14"	""""	"wowfaxdd.h"	"selected-mvdm-relative"	"fax/wowfax/wowfaxdd.h"	"fax"	"fax/wowfax/wowfax.c:14"
"MVDM-INCLUDE-00212"	"MVDM-FILE-0155"	"fax/wowfaxui/wfhelper.c"	"fax"	"14"	""""	"wowfaxui.h"	"selected-mvdm-relative"	"fax/wowfaxui/wowfaxui.h"	"fax"	"fax/wowfaxui/wfhelper.c:14"
"MVDM-INCLUDE-00213"	"MVDM-FILE-0156"	"fax/wowfaxui/wfsheets.c"	"fax"	"12"	""""	"windows.h"	"unresolved-textual"	""	""	"fax/wowfaxui/wfsheets.c:12"
"MVDM-INCLUDE-00214"	"MVDM-FILE-0156"	"fax/wowfaxui/wfsheets.c"	"fax"	"13"	""""	"wowfaxui.h"	"selected-mvdm-relative"	"fax/wowfaxui/wowfaxui.h"	"fax"	"fax/wowfaxui/wfsheets.c:13"
"MVDM-INCLUDE-00215"	"MVDM-FILE-0156"	"fax/wowfaxui/wfsheets.c"	"fax"	"14"	""""	"wfsheets.h"	"selected-mvdm-relative"	"fax/wowfaxui/wfsheets.h"	"fax"	"fax/wowfaxui/wfsheets.c:14"
"MVDM-INCLUDE-00216"	"MVDM-FILE-0156"	"fax/wowfaxui/wfsheets.c"	"fax"	"15"	""""	"winspool.h"	"unresolved-textual"	""	""	"fax/wowfaxui/wfsheets.c:15"
"MVDM-INCLUDE-00217"	"MVDM-FILE-0158"	"fax/wowfaxui/wfupgrad.c"	"fax"	"10"	""""	"windows.h"	"unresolved-textual"	""	""	"fax/wowfaxui/wfupgrad.c:10"
"MVDM-INCLUDE-00218"	"MVDM-FILE-0158"	"fax/wowfaxui/wfupgrad.c"	"fax"	"11"	""""	"wowfaxui.h"	"selected-mvdm-relative"	"fax/wowfaxui/wowfaxui.h"	"fax"	"fax/wowfaxui/wfupgrad.c:11"
"MVDM-INCLUDE-00219"	"MVDM-FILE-0158"	"fax/wowfaxui/wfupgrad.c"	"fax"	"12"	""""	"winspool.h"	"unresolved-textual"	""	""	"fax/wowfaxui/wfupgrad.c:12"
"MVDM-INCLUDE-00220"	"MVDM-FILE-0159"	"fax/wowfaxui/wowfaxui.c"	"fax"	"16"	""""	"windows.h"	"unresolved-textual"	""	""	"fax/wowfaxui/wowfaxui.c:16"
"MVDM-INCLUDE-00221"	"MVDM-FILE-0159"	"fax/wowfaxui/wowfaxui.c"	"fax"	"17"	""""	"wowfaxui.h"	"selected-mvdm-relative"	"fax/wowfaxui/wowfaxui.h"	"fax"	"fax/wowfaxui/wowfaxui.c:17"
"MVDM-INCLUDE-00222"	"MVDM-FILE-0159"	"fax/wowfaxui/wowfaxui.c"	"fax"	"18"	""""	"winspool.h"	"unresolved-textual"	""	""	"fax/wowfaxui/wowfaxui.c:18"
"MVDM-INCLUDE-00223"	"MVDM-FILE-0159"	"fax/wowfaxui/wowfaxui.c"	"fax"	"21"	""""	"gdispool.h"	"unresolved-textual"	""	""	"fax/wowfaxui/wowfaxui.c:21"
"MVDM-INCLUDE-00224"	"MVDM-FILE-0159"	"fax/wowfaxui/wowfaxui.c"	"fax"	"22"	""""	"winddiui.h"	"unresolved-textual"	""	""	"fax/wowfaxui/wowfaxui.c:22"
"MVDM-INCLUDE-00225"	"MVDM-FILE-0163"	"ieuvddex/alpha/helpp.c"	"ieuvddex"	"22"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/alpha/helpp.c:22"
"MVDM-INCLUDE-00226"	"MVDM-FILE-0165"	"ieuvddex/data.c"	"ieuvddex"	"22"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/data.c:22"
"MVDM-INCLUDE-00227"	"MVDM-FILE-0166"	"ieuvddex/help.c"	"ieuvddex"	"22"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/help.c:22"
"MVDM-INCLUDE-00228"	"MVDM-FILE-0167"	"ieuvddex/i386/helpp.c"	"ieuvddex"	"22"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/i386/helpp.c:22"
"MVDM-INCLUDE-00229"	"MVDM-FILE-0168"	"ieuvddex/i386/profile.c"	"ieuvddex"	"27"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/i386/profile.c:27"
"MVDM-INCLUDE-00230"	"MVDM-FILE-0168"	"ieuvddex/i386/profile.c"	"ieuvddex"	"28"	"<"	"stdio.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/i386/profile.c:28"
"MVDM-INCLUDE-00231"	"MVDM-FILE-0169"	"ieuvddex/i386/reflect.c"	"ieuvddex"	"22"	""""	"ieuvddex.h"	"unresolved-textual"	""	""	"ieuvddex/i386/reflect.c:22"
"MVDM-INCLUDE-00232"	"MVDM-FILE-0170"	"ieuvddex/i386/regs.c"	"ieuvddex"	"26"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/i386/regs.c:26"
"MVDM-INCLUDE-00233"	"MVDM-FILE-0170"	"ieuvddex/i386/regs.c"	"ieuvddex"	"27"	"<"	"stdio.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/i386/regs.c:27"
"MVDM-INCLUDE-00234"	"MVDM-FILE-0172"	"ieuvddex/i386/vdmtib.c"	"ieuvddex"	"26"	"<"	"stdio.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/i386/vdmtib.c:26"
"MVDM-INCLUDE-00235"	"MVDM-FILE-0172"	"ieuvddex/i386/vdmtib.c"	"ieuvddex"	"27"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/i386/vdmtib.c:27"
"MVDM-INCLUDE-00236"	"MVDM-FILE-0175"	"ieuvddex/mips/helpp.c"	"ieuvddex"	"22"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/mips/helpp.c:22"
"MVDM-INCLUDE-00237"	"MVDM-FILE-0178"	"ieuvddex/pmode.c"	"ieuvddex"	"22"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/pmode.c:22"
"MVDM-INCLUDE-00238"	"MVDM-FILE-0178"	"ieuvddex/pmode.c"	"ieuvddex"	"23"	"<"	"stdio.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/pmode.c:23"
"MVDM-INCLUDE-00239"	"MVDM-FILE-0179"	"ieuvddex/ppc/helpp.c"	"ieuvddex"	"22"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/ppc/helpp.c:22"
"MVDM-INCLUDE-00240"	"MVDM-FILE-0181"	"ieuvddex/procdep.c"	"ieuvddex"	"32"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/procdep.c:32"
"MVDM-INCLUDE-00241"	"MVDM-FILE-0183"	"ieuvddex/system.c"	"ieuvddex"	"21"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/system.c:21"
"MVDM-INCLUDE-00242"	"MVDM-FILE-0183"	"ieuvddex/system.c"	"ieuvddex"	"22"	"<"	"stdio.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/system.c:22"
"MVDM-INCLUDE-00243"	"MVDM-FILE-0183"	"ieuvddex/system.c"	"ieuvddex"	"23"	"<"	"vdm.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/system.c:23"
"MVDM-INCLUDE-00244"	"MVDM-FILE-0184"	"ieuvddex/trace.c"	"ieuvddex"	"21"	"<"	"ieuvddex.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/trace.c:21"
"MVDM-INCLUDE-00245"	"MVDM-FILE-0184"	"ieuvddex/trace.c"	"ieuvddex"	"22"	"<"	"stdio.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/trace.c:22"
"MVDM-INCLUDE-00246"	"MVDM-FILE-0184"	"ieuvddex/trace.c"	"ieuvddex"	"23"	"<"	"dpmi.h"	"toolchain-or-sdk-textual"	""	""	"ieuvddex/trace.c:23"
"MVDM-INCLUDE-00247"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"7"	"<"	"nt.h"	"toolchain-or-sdk-textual"	""	""	"oemuni/file.c:7"
"MVDM-INCLUDE-00248"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"8"	"<"	"ntrtl.h"	"toolchain-or-sdk-textual"	""	""	"oemuni/file.c:8"
"MVDM-INCLUDE-00249"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"9"	"<"	"nturtl.h"	"toolchain-or-sdk-textual"	""	""	"oemuni/file.c:9"
"MVDM-INCLUDE-00250"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"10"	"<"	"windows.h"	"toolchain-or-sdk-textual"	""	""	"oemuni/file.c:10"
"MVDM-INCLUDE-00251"	"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"11"	"<"	"oemuni.h"	"toolchain-or-sdk-textual"	""	""	"oemuni/file.c:11"
