"definition_id"	"file_id"	"definition_path"	"package_root"	"source_line"	"lexical_name"	"provenance"	"evidence"
"MVDM-DEF-00145"	"MVDM-FILE-0020"	"dos/command/cmdconf.c"	"dos"	"576"	"WriteExpanded"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdconf.c:576"
"MVDM-DEF-00146"	"MVDM-FILE-0020"	"dos/command/cmdconf.c"	"dos"	"622"	"WriteFileAssert"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdconf.c:622"
"MVDM-DEF-00147"	"MVDM-FILE-0022"	"dos/command/cmddisp.c"	"dos"	"44"	"CmdDispatch"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmddisp.c:44"
"MVDM-DEF-00148"	"MVDM-FILE-0023"	"dos/command/cmdenv.c"	"dos"	"29"	"cmdXformEnvironment"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdenv.c:29"
"MVDM-DEF-00149"	"MVDM-FILE-0023"	"dos/command/cmdenv.c"	"dos"	"179"	"cmdGetInitEnvironment"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdenv.c:179"
"MVDM-DEF-00150"	"MVDM-FILE-0023"	"dos/command/cmdenv.c"	"dos"	"351"	"cmdCreateVDMEnvironment"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdenv.c:351"
"MVDM-DEF-00151"	"MVDM-FILE-0023"	"dos/command/cmdenv.c"	"dos"	"492"	"cmdSetEnvironmentVariable"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdenv.c:492"
"MVDM-DEF-00152"	"MVDM-FILE-0023"	"dos/command/cmdenv.c"	"dos"	"584"	"cmdExpandEnvironmentStrings"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdenv.c:584"
"MVDM-DEF-00153"	"MVDM-FILE-0023"	"dos/command/cmdenv.c"	"dos"	"657"	"cmdGetEnvironmentVariable"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdenv.c:657"
"MVDM-DEF-00154"	"MVDM-FILE-0024"	"dos/command/cmdexec.c"	"dos"	"137"	"cmdCheckBinary"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdexec.c:137"
"MVDM-DEF-00155"	"MVDM-FILE-0024"	"dos/command/cmdexec.c"	"dos"	"306"	"cmdCreateProcess"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdexec.c:306"
"MVDM-DEF-00156"	"MVDM-FILE-0024"	"dos/command/cmdexec.c"	"dos"	"429"	"cmdExec32"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdexec.c:429"
"MVDM-DEF-00157"	"MVDM-FILE-0024"	"dos/command/cmdexec.c"	"dos"	"501"	"cmdExecComspec32"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdexec.c:501"
"MVDM-DEF-00158"	"MVDM-FILE-0024"	"dos/command/cmdexec.c"	"dos"	"538"	"cmdExec"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdexec.c:538"
"MVDM-DEF-00159"	"MVDM-FILE-0024"	"dos/command/cmdexec.c"	"dos"	"602"	"cmdReturnExitCode"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdexec.c:602"
"MVDM-DEF-00160"	"MVDM-FILE-0025"	"dos/command/cmdexit.c"	"dos"	"27"	"cmdExitVDM"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdexit.c:27"
"MVDM-DEF-00161"	"MVDM-FILE-0026"	"dos/command/cmdkeyb.c"	"dos"	"56"	"cmdGetKbdLayout"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdkeyb.c:56"
"MVDM-DEF-00162"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"25"	"cmdGetNextCmd"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:25"
"MVDM-DEF-00163"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"369"	"GetWowKernelCmdLine"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:369"
"MVDM-DEF-00164"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"530"	"cmdGetCurrentDir"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:530"
"MVDM-DEF-00165"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"591"	"cmdSetInfo"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:591"
"MVDM-DEF-00166"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"605"	"cmdSetDirectories"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:605"
"MVDM-DEF-00167"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"635"	"cmdComSpec"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:635"
"MVDM-DEF-00168"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"654"	"cmdSaveWorld"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:654"
"MVDM-DEF-00169"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"729"	"cmdInitConsole"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:729"
"MVDM-DEF-00170"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"742"	"cmdMapCodePage"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:742"
"MVDM-DEF-00171"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"764"	"GetWOWShortCutInfo"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:764"
"MVDM-DEF-00172"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"778"	"cmdUpdateCurrentDirectories"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:778"
"MVDM-DEF-00173"	"MVDM-FILE-0028"	"dos/command/cmdmisc.c"	"dos"	"893"	"cmdGetStartInfo"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdmisc.c:893"
"MVDM-DEF-00174"	"MVDM-FILE-0029"	"dos/command/cmdpif.c"	"dos"	"21"	"cmdCheckForPIF"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdpif.c:21"
"MVDM-DEF-00175"	"MVDM-FILE-0031"	"dos/command/cmdredir.c"	"dos"	"20"	"cmdCheckCopyForRedirection"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdredir.c:20"
"MVDM-DEF-00176"	"MVDM-FILE-0031"	"dos/command/cmdredir.c"	"dos"	"99"	"cmdCreateTempFile"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdredir.c:99"
"MVDM-DEF-00177"	"MVDM-FILE-0031"	"dos/command/cmdredir.c"	"dos"	"183"	"cmdCheckStandardHandles"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdredir.c:183"
"MVDM-DEF-00178"	"MVDM-FILE-0031"	"dos/command/cmdredir.c"	"dos"	"235"	"cmdGetStdHandle"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdredir.c:235"
"MVDM-DEF-00179"	"MVDM-FILE-0031"	"dos/command/cmdredir.c"	"dos"	"318"	"cmdHandleStdOutErrWithPipe"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdredir.c:318"
"MVDM-DEF-00180"	"MVDM-FILE-0031"	"dos/command/cmdredir.c"	"dos"	"410"	"cmdPipeOutThread"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdredir.c:410"
"MVDM-DEF-00181"	"MVDM-FILE-0031"	"dos/command/cmdredir.c"	"dos"	"452"	"cmdHandleStdinWithPipe"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdredir.c:452"
"MVDM-DEF-00182"	"MVDM-FILE-0031"	"dos/command/cmdredir.c"	"dos"	"547"	"cmdPipeInThread"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdredir.c:547"
"MVDM-DEF-00183"	"MVDM-FILE-0031"	"dos/command/cmdredir.c"	"dos"	"602"	"cmdPipeFileDataEOF"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdredir.c:602"
"MVDM-DEF-00184"	"MVDM-FILE-0031"	"dos/command/cmdredir.c"	"dos"	"641"	"cmdPipeFileEOF"	"selected-c-or-cpp-source-lexical-definition"	"dos/command/cmdredir.c:641"
"MVDM-DEF-00185"	"MVDM-FILE-0034"	"dos/dem/dem.c"	"dos"	"31"	"DemInit"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/dem.c:31"
"MVDM-DEF-00186"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"48"	"demDasdInit"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:48"
"MVDM-DEF-00187"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"75"	"demAbsRead"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:75"
"MVDM-DEF-00188"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"108"	"demAbsWrite"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:108"
"MVDM-DEF-00189"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"119"	"demAbsReadWrite"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:119"
"MVDM-DEF-00190"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"192"	"demDasdRead"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:192"
"MVDM-DEF-00191"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"272"	"demDasdWrite"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:272"
"MVDM-DEF-00192"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"354"	"demDasdFormat"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:354"
"MVDM-DEF-00193"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"382"	"demDasdVerify"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:382"
"MVDM-DEF-00194"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"407"	"demGetBDS"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:407"
"MVDM-DEF-00195"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"416"	"demGetBPB"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:416"
"MVDM-DEF-00196"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"463"	"demBiosDiskIoRW"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:463"
"MVDM-DEF-00197"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"558"	"BiosErrorToNTError"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:558"
"MVDM-DEF-00198"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"594"	"demWinErrorToDosError"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:594"
"MVDM-DEF-00199"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"638"	"demFdiskInit"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:638"
"MVDM-DEF-00200"	"MVDM-FILE-0036"	"dos/dem/demdasd.c"	"dos"	"674"	"demFloppyInit"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdasd.c:674"
"MVDM-DEF-00201"	"MVDM-FILE-0039"	"dos/dem/demdir.c"	"dos"	"36"	"demCreateDir"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdir.c:36"
"MVDM-DEF-00202"	"MVDM-FILE-0039"	"dos/dem/demdir.c"	"dos"	"74"	"demDeleteDir"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdir.c:74"
"MVDM-DEF-00203"	"MVDM-FILE-0039"	"dos/dem/demdir.c"	"dos"	"107"	"demQueryCurrentDir"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdir.c:107"
"MVDM-DEF-00204"	"MVDM-FILE-0039"	"dos/dem/demdir.c"	"dos"	"159"	"demSetCurrentDir"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdir.c:159"
"MVDM-DEF-00205"	"MVDM-FILE-0040"	"dos/dem/demdisp.c"	"dos"	"187"	"DemDispatch"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdisp.c:187"
"MVDM-DEF-00206"	"MVDM-FILE-0040"	"dos/dem/demdisp.c"	"dos"	"230"	"demNotYetImplemented"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdisp.c:230"
"MVDM-DEF-00207"	"MVDM-FILE-0040"	"dos/dem/demdisp.c"	"dos"	"241"	"demSetV86KernelAddr"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demdisp.c:241"
"MVDM-DEF-00208"	"MVDM-FILE-0041"	"dos/dem/demerror.c"	"dos"	"34"	"demSetHardErrorInfo"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demerror.c:34"
"MVDM-DEF-00209"	"MVDM-FILE-0041"	"dos/dem/demerror.c"	"dos"	"50"	"demRetry"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demerror.c:50"
"MVDM-DEF-00210"	"MVDM-FILE-0041"	"dos/dem/demerror.c"	"dos"	"124"	"demClientError"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demerror.c:124"
"MVDM-DEF-00211"	"MVDM-FILE-0041"	"dos/dem/demerror.c"	"dos"	"129"	"demClientErrorEx"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demerror.c:129"
"MVDM-DEF-00212"	"MVDM-FILE-0041"	"dos/dem/demerror.c"	"dos"	"195"	"GetDriveLetterByHandle"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demerror.c:195"
"MVDM-DEF-00213"	"MVDM-FILE-0041"	"dos/dem/demerror.c"	"dos"	"246"	"SubstituteDeviceName"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demerror.c:246"
"MVDM-DEF-00214"	"MVDM-FILE-0041"	"dos/dem/demerror.c"	"dos"	"359"	"demSaveHardErrInfo"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demerror.c:359"
"MVDM-DEF-00215"	"MVDM-FILE-0041"	"dos/dem/demerror.c"	"dos"	"375"	"demRestoreHardErrInfo"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demerror.c:375"
"MVDM-DEF-00216"	"MVDM-FILE-0042"	"dos/dem/demfcb.c"	"dos"	"54"	"demDeleteFCB"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfcb.c:54"
"MVDM-DEF-00217"	"MVDM-FILE-0042"	"dos/dem/demfcb.c"	"dos"	"190"	"demRenameFCB"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfcb.c:190"
"MVDM-DEF-00218"	"MVDM-FILE-0042"	"dos/dem/demfcb.c"	"dos"	"346"	"demCloseFCB"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfcb.c:346"
"MVDM-DEF-00219"	"MVDM-FILE-0042"	"dos/dem/demfcb.c"	"dos"	"390"	"demCreateFCB"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfcb.c:390"
"MVDM-DEF-00220"	"MVDM-FILE-0042"	"dos/dem/demfcb.c"	"dos"	"410"	"demDate16"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfcb.c:410"
"MVDM-DEF-00221"	"MVDM-FILE-0042"	"dos/dem/demfcb.c"	"dos"	"443"	"demFCBIO"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfcb.c:443"
"MVDM-DEF-00222"	"MVDM-FILE-0042"	"dos/dem/demfcb.c"	"dos"	"548"	"demGetFileInfo"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfcb.c:548"
"MVDM-DEF-00223"	"MVDM-FILE-0042"	"dos/dem/demfcb.c"	"dos"	"610"	"demOpenFCB"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfcb.c:610"
"MVDM-DEF-00224"	"MVDM-FILE-0042"	"dos/dem/demfcb.c"	"dos"	"633"	"demFCBCommon"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfcb.c:633"
"MVDM-DEF-00225"	"MVDM-FILE-0042"	"dos/dem/demfcb.c"	"dos"	"726"	"demGetMiscInfo"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfcb.c:726"
"MVDM-DEF-00226"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"35"	"IsNamedPipeName"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:35"
"MVDM-DEF-00227"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"146"	"demOpen"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:146"
"MVDM-DEF-00228"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"358"	"demCreate"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:358"
"MVDM-DEF-00229"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"389"	"demCreateNew"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:389"
"MVDM-DEF-00230"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"413"	"demDelete"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:413"
"MVDM-DEF-00231"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"462"	"demChMod"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:462"
"MVDM-DEF-00232"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"525"	"demRename"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:525"
"MVDM-DEF-00233"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"588"	"demCreateCommon"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:588"
"MVDM-DEF-00234"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"727"	"IsCdRomFile"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:727"
"MVDM-DEF-00235"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"784"	"demCheckPath"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:784"
"MVDM-DEF-00236"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"839"	"GetFreeSftEntry"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:839"
"MVDM-DEF-00237"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"902"	"VDDAllocateDosHandle"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:902"
"MVDM-DEF-00238"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"993"	"VDDAssociateNtHandle"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:993"
"MVDM-DEF-00239"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"1030"	"VDDReleaseDosHandle"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:1030"
"MVDM-DEF-00240"	"MVDM-FILE-0043"	"dos/dem/demfile.c"	"dos"	"1095"	"VDDRetrieveNtHandle"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demfile.c:1095"
"MVDM-DEF-00241"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"68"	"demSetDefaultDrive"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:68"
"MVDM-DEF-00242"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"104"	"demGetBootDrive"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:104"
"MVDM-DEF-00243"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"173"	"demGetDriveFreeSpace"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:173"
"MVDM-DEF-00244"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"220"	"demGetPhysicalDriveType"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:220"
"MVDM-DEF-00245"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"232"	"GetPhysicalDriveType"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:232"
"MVDM-DEF-00246"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"351"	"demGetDrives"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:351"
"MVDM-DEF-00247"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"448"	"demQueryDate"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:448"
"MVDM-DEF-00248"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"477"	"demQueryTime"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:477"
"MVDM-DEF-00249"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"505"	"demSetDate"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:505"
"MVDM-DEF-00250"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"532"	"demSetTime"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:532"
"MVDM-DEF-00251"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"559"	"demSetDTALocation"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:559"
"MVDM-DEF-00252"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"591"	"demGSetMediaID"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:591"
"MVDM-DEF-00253"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"619"	"GetMediaId"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:619"
"MVDM-DEF-00254"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"691"	"demGetDPB"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:691"
"MVDM-DEF-00255"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"724"	"demGetDpbI"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:724"
"MVDM-DEF-00256"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"795"	"demGetComputerName"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:795"
"MVDM-DEF-00257"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"825"	"demGetDiskFreeSpace"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:825"
"MVDM-DEF-00258"	"MVDM-FILE-0044"	"dos/dem/demgset.c"	"dos"	"957"	"demGetDPBList"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demgset.c:957"
"MVDM-DEF-00259"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"45"	"demClose"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demhndl.c:45"
"MVDM-DEF-00260"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"113"	"demRead"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demhndl.c:113"
"MVDM-DEF-00261"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"254"	"demWrite"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demhndl.c:254"
"MVDM-DEF-00262"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"363"	"demChgFilePtr"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demhndl.c:363"
"MVDM-DEF-00263"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"446"	"demFileTimes"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demhndl.c:446"
"MVDM-DEF-00264"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"521"	"demCommit"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demhndl.c:521"
"MVDM-DEF-00265"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"562"	"demPipeFileDataEOF"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demhndl.c:562"
"MVDM-DEF-00266"	"MVDM-FILE-0045"	"dos/dem/demhndl.c"	"dos"	"590"	"demPipeFileEOF"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demhndl.c:590"
"MVDM-DEF-00267"	"MVDM-FILE-0046"	"dos/dem/demioctl.c"	"dos"	"61"	"demIOCTL"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demioctl.c:61"
"MVDM-DEF-00268"	"MVDM-FILE-0046"	"dos/dem/demioctl.c"	"dos"	"104"	"demIoctlChangeable"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demioctl.c:104"
"MVDM-DEF-00269"	"MVDM-FILE-0046"	"dos/dem/demioctl.c"	"dos"	"166"	"demIoctlDiskGeneric"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demioctl.c:166"
"MVDM-DEF-00270"	"MVDM-FILE-0046"	"dos/dem/demioctl.c"	"dos"	"533"	"demIoctlDiskQuery"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demioctl.c:533"
"MVDM-DEF-00271"	"MVDM-FILE-0046"	"dos/dem/demioctl.c"	"dos"	"578"	"demIoctlInvalid"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demioctl.c:578"
"MVDM-DEF-00272"	"MVDM-FILE-0047"	"dos/dem/demlabel.c"	"dos"	"19"	"demDeleteLabel"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demlabel.c:19"
"MVDM-DEF-00273"	"MVDM-FILE-0047"	"dos/dem/demlabel.c"	"dos"	"33"	"demCreateLabel"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demlabel.c:33"
"MVDM-DEF-00274"	"MVDM-FILE-0048"	"dos/dem/demlock.c"	"dos"	"26"	"demLockOper"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demlock.c:26"
"MVDM-DEF-00275"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"161"	"demLoadDos"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demmisc.c:161"
"MVDM-DEF-00276"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"221"	"demDOSDispCall"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demmisc.c:221"
"MVDM-DEF-00277"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"257"	"demDOSDispRet"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demmisc.c:257"
"MVDM-DEF-00278"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"297"	"demEntryDosApp"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demmisc.c:297"
"MVDM-DEF-00279"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"331"	"demLoadDosAppSym"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demmisc.c:331"
"MVDM-DEF-00280"	"MVDM-FILE-0049"	"dos/dem/demmisc.c"	"dos"	"352"	"demFreeDosAppSym"	"selected-c-or-cpp-source-lexical-definition"	"dos/dem/demmisc.c:352"
