resolution_id	one_ledger1_identity	callee_spelling	candidate_identity	definition_source_root	definition_source_path	definition_source_sha256	definition_source_line	definition_symbol	definition_linkage	source_location	disposition
"MVDM-HOST-ONE1-RESOLUTION-006918"	"MVDM-HOST-ONE1-007237"	"CloseHandle"	"O:\repos.external\OpenNT|admin/netui/common/src/lmobj/lmobj/uintlsa.cxx|75772ab5b640efb2724d05aedbf8cca73662115282ef6b0f87452268aa3717ea|479|CloseHandle"	"O:\repos.external\OpenNT"	"admin/netui/common/src/lmobj/lmobj/uintlsa.cxx"	"75772ab5b640efb2724d05aedbf8cca73662115282ef6b0f87452268aa3717ea"	"479"	"CloseHandle"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006918"	"MVDM-HOST-ONE1-007237"	"CloseHandle"	"O:\repos.external\OpenNT|admin/netui/common/src/lmobj/lmobj/uintsam.cxx|cce4377ceb36a04de87bb38668549b08bdc855de57a6de9111e797e098aa223e|365|CloseHandle"	"O:\repos.external\OpenNT"	"admin/netui/common/src/lmobj/lmobj/uintsam.cxx"	"cce4377ceb36a04de87bb38668549b08bdc855de57a6de9111e797e098aa223e"	"365"	"CloseHandle"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006918"	"MVDM-HOST-ONE1-007237"	"CloseHandle"	"O:\repos.external\OpenNT|base/mvdm/wow16/mmsystem/mmsex.c|93afa83a4fa5993db93888b4dedf0adf8908eab0e39d4c23e49ba31798cc6196|361|CloseHandle"	"O:\repos.external\OpenNT"	"base/mvdm/wow16/mmsystem/mmsex.c"	"93afa83a4fa5993db93888b4dedf0adf8908eab0e39d4c23e49ba31798cc6196"	"361"	"CloseHandle"	"externally-linkable"	"selected-MVDM-or-extracted-SoftPC-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006918"	"MVDM-HOST-ONE1-007237"	"CloseHandle"	"O:\repos.external\OpenNT|base/win32/client/handle.c|1f2eb69cc771af45fa689101dcde0c38131db6ffa5801c495ad0ddba491017c8|24|CloseHandle"	"O:\repos.external\OpenNT"	"base/win32/client/handle.c"	"1f2eb69cc771af45fa689101dcde0c38131db6ffa5801c495ad0ddba491017c8"	"24"	"CloseHandle"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006919"	"MVDM-HOST-ONE1-007238"	"CloseHandle"	"O:\repos.external\OpenNT|admin/netui/common/src/lmobj/lmobj/uintlsa.cxx|75772ab5b640efb2724d05aedbf8cca73662115282ef6b0f87452268aa3717ea|479|CloseHandle"	"O:\repos.external\OpenNT"	"admin/netui/common/src/lmobj/lmobj/uintlsa.cxx"	"75772ab5b640efb2724d05aedbf8cca73662115282ef6b0f87452268aa3717ea"	"479"	"CloseHandle"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006919"	"MVDM-HOST-ONE1-007238"	"CloseHandle"	"O:\repos.external\OpenNT|admin/netui/common/src/lmobj/lmobj/uintsam.cxx|cce4377ceb36a04de87bb38668549b08bdc855de57a6de9111e797e098aa223e|365|CloseHandle"	"O:\repos.external\OpenNT"	"admin/netui/common/src/lmobj/lmobj/uintsam.cxx"	"cce4377ceb36a04de87bb38668549b08bdc855de57a6de9111e797e098aa223e"	"365"	"CloseHandle"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006919"	"MVDM-HOST-ONE1-007238"	"CloseHandle"	"O:\repos.external\OpenNT|base/mvdm/wow16/mmsystem/mmsex.c|93afa83a4fa5993db93888b4dedf0adf8908eab0e39d4c23e49ba31798cc6196|361|CloseHandle"	"O:\repos.external\OpenNT"	"base/mvdm/wow16/mmsystem/mmsex.c"	"93afa83a4fa5993db93888b4dedf0adf8908eab0e39d4c23e49ba31798cc6196"	"361"	"CloseHandle"	"externally-linkable"	"selected-MVDM-or-extracted-SoftPC-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006919"	"MVDM-HOST-ONE1-007238"	"CloseHandle"	"O:\repos.external\OpenNT|base/win32/client/handle.c|1f2eb69cc771af45fa689101dcde0c38131db6ffa5801c495ad0ddba491017c8|24|CloseHandle"	"O:\repos.external\OpenNT"	"base/win32/client/handle.c"	"1f2eb69cc771af45fa689101dcde0c38131db6ffa5801c495ad0ddba491017c8"	"24"	"CloseHandle"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006921"	"MVDM-HOST-ONE1-007240"	"CloseHandle"	"O:\repos.external\OpenNT|admin/netui/common/src/lmobj/lmobj/uintlsa.cxx|75772ab5b640efb2724d05aedbf8cca73662115282ef6b0f87452268aa3717ea|479|CloseHandle"	"O:\repos.external\OpenNT"	"admin/netui/common/src/lmobj/lmobj/uintlsa.cxx"	"75772ab5b640efb2724d05aedbf8cca73662115282ef6b0f87452268aa3717ea"	"479"	"CloseHandle"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006921"	"MVDM-HOST-ONE1-007240"	"CloseHandle"	"O:\repos.external\OpenNT|admin/netui/common/src/lmobj/lmobj/uintsam.cxx|cce4377ceb36a04de87bb38668549b08bdc855de57a6de9111e797e098aa223e|365|CloseHandle"	"O:\repos.external\OpenNT"	"admin/netui/common/src/lmobj/lmobj/uintsam.cxx"	"cce4377ceb36a04de87bb38668549b08bdc855de57a6de9111e797e098aa223e"	"365"	"CloseHandle"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006921"	"MVDM-HOST-ONE1-007240"	"CloseHandle"	"O:\repos.external\OpenNT|base/mvdm/wow16/mmsystem/mmsex.c|93afa83a4fa5993db93888b4dedf0adf8908eab0e39d4c23e49ba31798cc6196|361|CloseHandle"	"O:\repos.external\OpenNT"	"base/mvdm/wow16/mmsystem/mmsex.c"	"93afa83a4fa5993db93888b4dedf0adf8908eab0e39d4c23e49ba31798cc6196"	"361"	"CloseHandle"	"externally-linkable"	"selected-MVDM-or-extracted-SoftPC-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006921"	"MVDM-HOST-ONE1-007240"	"CloseHandle"	"O:\repos.external\OpenNT|base/win32/client/handle.c|1f2eb69cc771af45fa689101dcde0c38131db6ffa5801c495ad0ddba491017c8|24|CloseHandle"	"O:\repos.external\OpenNT"	"base/win32/client/handle.c"	"1f2eb69cc771af45fa689101dcde0c38131db6ffa5801c495ad0ddba491017c8"	"24"	"CloseHandle"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006922"	"MVDM-HOST-ONE1-007241"	"strlen"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strnchar.cxx|e0c5c05eefd53be48130e9e2cc1e87ce4f13b267d55a6a8a480f4477aae16469|73|strlen"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strnchar.cxx"	"e0c5c05eefd53be48130e9e2cc1e87ce4f13b267d55a6a8a480f4477aae16469"	"73"	"strlen"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006922"	"MVDM-HOST-ONE1-007241"	"strlen"	"O:\repos.external\OpenNT|base/boot/veneer/vrlib.c|119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569|212|strlen"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"212"	"strlen"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006922"	"MVDM-HOST-ONE1-007241"	"strlen"	"O:\repos.external\OpenNT|base/crts/crtw32/string/strlen.c|bbcbaede84263e7ce8bcbae929db49528aba21e6c163fe65e60496b65f692182|48|strlen"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strlen.c"	"bbcbaede84263e7ce8bcbae929db49528aba21e6c163fe65e60496b65f692182"	"48"	"strlen"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006922"	"MVDM-HOST-ONE1-007241"	"strlen"	"O:\repos.external\OpenNT|base/crts/langapi/undname/undname.inl|046b9b0ca5c82c969ab9616d4ce0aa1f2c403a8f5eb655893b3e905338f8d22e|1110|strlen"	"O:\repos.external\OpenNT"	"base/crts/langapi/undname/undname.inl"	"046b9b0ca5c82c969ab9616d4ce0aa1f2c403a8f5eb655893b3e905338f8d22e"	"1110"	"strlen"	"translation-unit-local"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006923"	"MVDM-HOST-ONE1-007242"	"strlen"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strnchar.cxx|e0c5c05eefd53be48130e9e2cc1e87ce4f13b267d55a6a8a480f4477aae16469|73|strlen"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strnchar.cxx"	"e0c5c05eefd53be48130e9e2cc1e87ce4f13b267d55a6a8a480f4477aae16469"	"73"	"strlen"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006923"	"MVDM-HOST-ONE1-007242"	"strlen"	"O:\repos.external\OpenNT|base/boot/veneer/vrlib.c|119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569|212|strlen"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"212"	"strlen"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006923"	"MVDM-HOST-ONE1-007242"	"strlen"	"O:\repos.external\OpenNT|base/crts/crtw32/string/strlen.c|bbcbaede84263e7ce8bcbae929db49528aba21e6c163fe65e60496b65f692182|48|strlen"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strlen.c"	"bbcbaede84263e7ce8bcbae929db49528aba21e6c163fe65e60496b65f692182"	"48"	"strlen"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006923"	"MVDM-HOST-ONE1-007242"	"strlen"	"O:\repos.external\OpenNT|base/crts/langapi/undname/undname.inl|046b9b0ca5c82c969ab9616d4ce0aa1f2c403a8f5eb655893b3e905338f8d22e|1110|strlen"	"O:\repos.external\OpenNT"	"base/crts/langapi/undname/undname.inl"	"046b9b0ca5c82c969ab9616d4ce0aa1f2c403a8f5eb655893b3e905338f8d22e"	"1110"	"strlen"	"translation-unit-local"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006924"	"MVDM-HOST-ONE1-007243"	"strcpy"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcpy.cxx|e6069a2825702fb666ed97cce410d949538a26d400ab6dda804f5b7fa5a81b56|84|strcpy"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcpy.cxx"	"e6069a2825702fb666ed97cce410d949538a26d400ab6dda804f5b7fa5a81b56"	"84"	"strcpy"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006924"	"MVDM-HOST-ONE1-007243"	"strcpy"	"O:\repos.external\OpenNT|base/boot/veneer/vrlib.c|119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569|223|strcpy"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"223"	"strcpy"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006924"	"MVDM-HOST-ONE1-007243"	"strcpy"	"O:\repos.external\OpenNT|base/crts/crtw32/string/strcat.c|0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5|89|strcpy"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strcat.c"	"0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5"	"89"	"strcpy"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006926"	"MVDM-HOST-ONE1-007245"	"strcmp"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcmp.cxx|10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91|121|strcmp"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcmp.cxx"	"10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91"	"121"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006926"	"MVDM-HOST-ONE1-007245"	"strcmp"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcmp.cxx|10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91|129|strcmp"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcmp.cxx"	"10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91"	"129"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006926"	"MVDM-HOST-ONE1-007245"	"strcmp"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcmp.cxx|10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91|141|strcmp"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcmp.cxx"	"10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91"	"141"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006926"	"MVDM-HOST-ONE1-007245"	"strcmp"	"O:\repos.external\OpenNT|base/boot/veneer/vrlib.c|119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569|154|strcmp"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"154"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006926"	"MVDM-HOST-ONE1-007245"	"strcmp"	"O:\repos.external\OpenNT|base/crts/crtw32/string/strcmp.c|fc89ac5fb7004f9ee226b5ad90adedba83c9749ee32ccec22154e581b497647f|55|strcmp"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strcmp.c"	"fc89ac5fb7004f9ee226b5ad90adedba83c9749ee32ccec22154e581b497647f"	"55"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006927"	"MVDM-HOST-ONE1-007246"	"strcpy"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcpy.cxx|e6069a2825702fb666ed97cce410d949538a26d400ab6dda804f5b7fa5a81b56|84|strcpy"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcpy.cxx"	"e6069a2825702fb666ed97cce410d949538a26d400ab6dda804f5b7fa5a81b56"	"84"	"strcpy"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006927"	"MVDM-HOST-ONE1-007246"	"strcpy"	"O:\repos.external\OpenNT|base/boot/veneer/vrlib.c|119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569|223|strcpy"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"223"	"strcpy"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006927"	"MVDM-HOST-ONE1-007246"	"strcpy"	"O:\repos.external\OpenNT|base/crts/crtw32/string/strcat.c|0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5|89|strcpy"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strcat.c"	"0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5"	"89"	"strcpy"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006928"	"MVDM-HOST-ONE1-007247"	"strcmp"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcmp.cxx|10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91|121|strcmp"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcmp.cxx"	"10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91"	"121"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006928"	"MVDM-HOST-ONE1-007247"	"strcmp"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcmp.cxx|10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91|129|strcmp"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcmp.cxx"	"10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91"	"129"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006928"	"MVDM-HOST-ONE1-007247"	"strcmp"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcmp.cxx|10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91|141|strcmp"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcmp.cxx"	"10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91"	"141"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006928"	"MVDM-HOST-ONE1-007247"	"strcmp"	"O:\repos.external\OpenNT|base/boot/veneer/vrlib.c|119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569|154|strcmp"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"154"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006928"	"MVDM-HOST-ONE1-007247"	"strcmp"	"O:\repos.external\OpenNT|base/crts/crtw32/string/strcmp.c|fc89ac5fb7004f9ee226b5ad90adedba83c9749ee32ccec22154e581b497647f|55|strcmp"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strcmp.c"	"fc89ac5fb7004f9ee226b5ad90adedba83c9749ee32ccec22154e581b497647f"	"55"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006929"	"MVDM-HOST-ONE1-007248"	"strcpy"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcpy.cxx|e6069a2825702fb666ed97cce410d949538a26d400ab6dda804f5b7fa5a81b56|84|strcpy"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcpy.cxx"	"e6069a2825702fb666ed97cce410d949538a26d400ab6dda804f5b7fa5a81b56"	"84"	"strcpy"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006929"	"MVDM-HOST-ONE1-007248"	"strcpy"	"O:\repos.external\OpenNT|base/boot/veneer/vrlib.c|119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569|223|strcpy"	"O:\repos.external\OpenNT"	"base/boot/veneer/vrlib.c"	"119251ec114e3876ad1a89909091d102c7ace765c390714afda87b338ea62569"	"223"	"strcpy"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006929"	"MVDM-HOST-ONE1-007248"	"strcpy"	"O:\repos.external\OpenNT|base/crts/crtw32/string/strcat.c|0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5|89|strcpy"	"O:\repos.external\OpenNT"	"base/crts/crtw32/string/strcat.c"	"0d3322705876f42ccd54dc68ee1ae9f3727ccc609c05aa44f8d1a5e9e84c32f5"	"89"	"strcpy"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006930"	"MVDM-HOST-ONE1-007249"	"strcmp"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcmp.cxx|10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91|121|strcmp"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcmp.cxx"	"10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91"	"121"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
"MVDM-HOST-ONE1-RESOLUTION-006930"	"MVDM-HOST-ONE1-007249"	"strcmp"	"O:\repos.external\OpenNT|admin/netui/common/src/string/string/strcmp.cxx|10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91|129|strcmp"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcmp.cxx"	"10686e2ecbdcff466d5c8089de8d880c735c2eb80a2811bf2ee37bc5da338e91"	"129"	"strcmp"	"externally-linkable"	"non-MVDM-OpenNT-source"	"physical original source definition candidate; linkage/declaration/package selection remains pending"
